cmc_id,track,month_end,ma_dist,vol12,ivol,amihud,skew36,ma_dist_std,vol12_std,ivol_std,amihud_std,skew36_std
9481,token,2026-01-31,-0.5186478866751886,0.1943624840645875,0.28251630101325675,-19.637479765873078,1.565039869554563,-0.1728254933253798,-0.2719620325274456,0.8178873785445139,-1.056063950938782,0.08976942093600633
9481,token,2026-02-28,-0.5845240163107344,0.19162792423938024,0.2782315291108159,-19.634877821890885,1.6028440474223749,-0.3657633167178336,-0.12977143999679508,0.751419980335266,-0.9478557404872879,0.0502745590248659
9481,token,2026-03-31,-0.6051616620463265,0.19343174374484345,0.27572636613279783,-19.514652332152895,1.6494148323951745,-0.48192862580769413,-0.003195782850307796,0.8150729475288123,-0.8446190423893304,0.10787315535966126
9481,token,2026-04-30,-0.454428052901087,0.1960057376220479,0.2730944106550377,-19.500441471188626,1.573710018577066,-0.18100325002881107,-0.13939563683668413,0.6428173960843679,-0.8025092887868089,-0.0663790075163598
9481,token,2026-05-31,-0.41909383729902694,0.18402037848148056,0.269149402142422,-19.52999983438742,1.6155501655084856,-0.1522768485231122,-0.24931912393702926,0.5675141066117197,-0.7644580123380331,0.015738803817740003
9543,token,2023-08-31,-0.3456132121865616,0.19365481323734035,0.1446635552679678,-17.090047095438692,0.7444343282296663,-0.2234788646685137,-0.5603525635328931,-1.3931731545324009,-0.18825788788910344,-1.0356861532251187
9543,token,2023-09-30,-0.18482256822570475,0.20493826347874503,0.1531865371111327,-17.107772153662395,0.5857340178717079,0.3275913329846546,-0.507199519984075,-1.3185416587542558,-0.18240383612766417,-1.0830362962424391
9543,token,2023-10-31,-0.23226720693190617,0.20535069148977744,0.1564299685630892,-17.087504383975777,0.5787931581369297,-0.24541975141197056,-0.48731570298060445,-1.2379223012704026,-0.16853561909495682,-1.1481937890621532
9543,token,2023-11-30,-0.07689336524580925,0.2022381239970977,0.1547113025474239,-17.092859574446216,0.45634722184311344,-0.39316768116348233,-0.6395232450174592,-1.2965688729272935,-0.1478707966412616,-1.2170670937178014
9543,token,2023-12-31,0.34714592941201405,0.23021673941130127,0.16613361284389203,-16.968919237005228,0.46956851785982134,0.0453798190460345,-0.5070121076989024,-1.2292673410001884,-0.004115539476864307,-1.1630578162424998
