cmc_id,symbol,month_end,fees_usd,revenue_usd,n_days_fees,n_days_rev,dl_fees_slug,source_notes
12220,OSMO,2024-08-31 00:00:00,1265326,672128,31,31,osmosis-dex,protocol_fees
12220,OSMO,2024-09-30 00:00:00,1042088,591730,30,30,osmosis-dex,protocol_fees
12220,OSMO,2024-10-31 00:00:00,1151923,671881,31,31,osmosis-dex,protocol_fees
12220,OSMO,2024-11-30 00:00:00,2132001,1131692,30,30,osmosis-dex,protocol_fees
12220,OSMO,2024-12-31 00:00:00,1965503,1040482,31,31,osmosis-dex,protocol_fees
12220,OSMO,2025-01-31 00:00:00,1338380,709572,31,31,osmosis-dex,protocol_fees
12220,OSMO,2025-02-28 00:00:00,1328307,631425,28,28,osmosis-dex,protocol_fees
12220,OSMO,2025-03-31 00:00:00,932008,388099,31,31,osmosis-dex,protocol_fees
12220,OSMO,2025-04-30 00:00:00,843682,353205,30,30,osmosis-dex,protocol_fees
12220,OSMO,2025-05-31 00:00:00,784235,323546,31,31,osmosis-dex,protocol_fees
12220,OSMO,2025-06-30 00:00:00,460709,204518,30,30,osmosis-dex,protocol_fees
12220,OSMO,2025-07-31 00:00:00,498332,227186,31,31,osmosis-dex,protocol_fees
12220,OSMO,2025-08-31 00:00:00,497590,219693,31,31,osmosis-dex,protocol_fees
12220,OSMO,2025-09-30 00:00:00,436270,178629,30,30,osmosis-dex,protocol_fees
12220,OSMO,2025-10-31 00:00:00,2035128,519101,31,31,osmosis-dex,protocol_fees
12220,OSMO,2025-11-30 00:00:00,916096,304460,30,30,osmosis-dex,protocol_fees
12220,OSMO,2025-12-31 00:00:00,217265,77907,30,30,osmosis-dex,protocol_fees
12220,OSMO,2026-01-31 00:00:00,213804,73245,31,31,osmosis-dex,protocol_fees
12220,OSMO,2026-02-28 00:00:00,152565,53906,28,28,osmosis-dex,protocol_fees
12220,OSMO,2026-03-31 00:00:00,113877,39183,31,31,osmosis-dex,protocol_fees
12220,OSMO,2026-04-30 00:00:00,98776,33148,29,29,osmosis-dex,protocol_fees
12220,OSMO,2026-05-31 00:00:00,259130,99051,31,31,osmosis-dex,protocol_fees
12220,OSMO,2026-06-30 00:00:00,149423,64556,27,27,osmosis-dex,protocol_fees
12220,OSMO,2026-07-31 00:00:00,75916,29186,31,31,osmosis-dex,protocol_fees
12387,RBN,2024-06-30 00:00:00,16482,,23,,ribbon,protocol_fees;revenue_http_400
12387,RBN,2024-07-31 00:00:00,13541,,31,,ribbon,protocol_fees;revenue_http_400
12387,RBN,2024-08-31 00:00:00,15787,,31,,ribbon,protocol_fees;revenue_http_400
12387,RBN,2024-09-30 00:00:00,11378,,30,,ribbon,protocol_fees;revenue_http_400
12387,RBN,2024-10-31 00:00:00,10438,,31,,ribbon,protocol_fees;revenue_http_400
12387,RBN,2024-11-30 00:00:00,11247,,27,,ribbon,protocol_fees;revenue_http_400
12387,RBN,2024-12-31 00:00:00,15400,,31,,ribbon,protocol_fees;revenue_http_400
12387,RBN,2025-01-31 00:00:00,14725,,31,,ribbon,protocol_fees;revenue_http_400
12387,RBN,2025-02-28 00:00:00,10573,,28,,ribbon,protocol_fees;revenue_http_400
12387,RBN,2025-03-31 00:00:00,8965,,31,,ribbon,protocol_fees;revenue_http_400
12573,CPOOL,2025-11-30 00:00:00,-4018,0,17,17,clearpool-lending,protocol_fees
12573,CPOOL,2025-12-31 00:00:00,15719,0,31,31,clearpool-lending,protocol_fees
12573,CPOOL,2026-01-31 00:00:00,19597,0,31,31,clearpool-lending,protocol_fees
12573,CPOOL,2026-02-28 00:00:00,-12987,0,28,28,clearpool-lending,protocol_fees
12573,CPOOL,2026-03-31 00:00:00,1392,0,31,31,clearpool-lending,protocol_fees
12573,CPOOL,2026-04-30 00:00:00,2604,0,30,30,clearpool-lending,protocol_fees
12573,CPOOL,2026-05-31 00:00:00,7868,0,31,31,clearpool-lending,protocol_fees
12573,CPOOL,2026-06-30 00:00:00,7100,0,30,30,clearpool-lending,protocol_fees
12573,CPOOL,2026-07-31 00:00:00,5366,0,31,31,clearpool-lending,protocol_fees
13663,GNS,2022-08-31 00:00:00,689417,328993,31,31,gains-network,protocol_fees
13663,GNS,2022-09-30 00:00:00,800791,516693,30,30,gains-network,protocol_fees
13663,GNS,2022-10-31 00:00:00,859414,572276,31,31,gains-network,protocol_fees
13663,GNS,2022-11-30 00:00:00,1283729,777748,30,30,gains-network,protocol_fees
13663,GNS,2022-12-31 00:00:00,622781,378973,31,31,gains-network,protocol_fees
13663,GNS,2023-01-31 00:00:00,2198581,1544794,31,31,gains-network,protocol_fees
13663,GNS,2023-02-28 00:00:00,2687011,1844829,28,28,gains-network,protocol_fees
13663,GNS,2023-03-31 00:00:00,3018705,2040893,31,31,gains-network,protocol_fees
13663,GNS,2023-04-30 00:00:00,2295855,1483102,30,30,gains-network,protocol_fees
13663,GNS,2023-05-31 00:00:00,1676517,1125883,31,31,gains-network,protocol_fees
13663,GNS,2023-06-30 00:00:00,2007658,1326165,30,30,gains-network,protocol_fees
13663,GNS,2023-07-31 00:00:00,1537450,1045889,31,31,gains-network,protocol_fees
13663,GNS,2023-08-31 00:00:00,1074440,717157,31,31,gains-network,protocol_fees
13663,GNS,2023-09-30 00:00:00,639201,431853,30,30,gains-network,protocol_fees
13663,GNS,2023-10-31 00:00:00,1222901,954597,31,31,gains-network,protocol_fees
13663,GNS,2023-11-30 00:00:00,1150521,889164,30,30,gains-network,protocol_fees
13663,GNS,2023-12-31 00:00:00,1312327,1007817,31,31,gains-network,protocol_fees
13663,GNS,2024-01-31 00:00:00,2854707,2232864,31,31,gains-network,protocol_fees
13663,GNS,2024-02-29 00:00:00,2948980,2328825,29,29,gains-network,protocol_fees
13663,GNS,2024-03-31 00:00:00,3604435,2805729,31,31,gains-network,protocol_fees
13663,GNS,2024-04-30 00:00:00,1545005,1186866,30,30,gains-network,protocol_fees
13663,GNS,2024-05-31 00:00:00,983965,775588,31,31,gains-network,protocol_fees
13663,GNS,2024-06-30 00:00:00,1279351,1016459,30,30,gains-network,protocol_fees
13663,GNS,2024-07-31 00:00:00,2231238,1792000,31,31,gains-network,protocol_fees
13663,GNS,2024-08-31 00:00:00,1458569,1152528,31,31,gains-network,protocol_fees
13663,GNS,2024-09-30 00:00:00,654142,506016,30,30,gains-network,protocol_fees
13663,GNS,2024-10-31 00:00:00,695978,568556,31,31,gains-network,protocol_fees
13663,GNS,2024-11-30 00:00:00,1251382,1034534,30,30,gains-network,protocol_fees
13663,GNS,2024-12-31 00:00:00,1170465,946186,31,31,gains-network,protocol_fees
13663,GNS,2025-01-31 00:00:00,1122049,919425,31,31,gains-network,protocol_fees
13663,GNS,2025-02-28 00:00:00,1097884,895261,28,28,gains-network,protocol_fees
13663,GNS,2025-03-31 00:00:00,740860,608431,31,31,gains-network,protocol_fees
13663,GNS,2025-04-30 00:00:00,827932,686907,30,30,gains-network,protocol_fees
13663,GNS,2025-05-31 00:00:00,951408,785970,31,31,gains-network,protocol_fees
13663,GNS,2025-06-30 00:00:00,800169,641280,30,30,gains-network,protocol_fees
13663,GNS,2025-07-31 00:00:00,1089487,885751,31,31,gains-network,protocol_fees
13663,GNS,2025-08-31 00:00:00,1157060,943966,31,31,gains-network,protocol_fees
13663,GNS,2025-09-30 00:00:00,794335,637311,30,30,gains-network,protocol_fees
13663,GNS,2025-10-31 00:00:00,1198971,948780,31,31,gains-network,protocol_fees
13663,GNS,2025-11-30 00:00:00,1062270,804634,30,30,gains-network,protocol_fees
13663,GNS,2025-12-31 00:00:00,946497,748927,31,31,gains-network,protocol_fees
13663,GNS,2026-01-31 00:00:00,710054,583776,31,31,gains-network,protocol_fees
13663,GNS,2026-02-28 00:00:00,740851,495324,28,28,gains-network,protocol_fees
13663,GNS,2026-03-31 00:00:00,619154,428092,31,31,gains-network,protocol_fees
13663,GNS,2026-04-30 00:00:00,428774,295400,30,30,gains-network,protocol_fees
13663,GNS,2026-05-31 00:00:00,358088,239289,31,31,gains-network,protocol_fees
13663,GNS,2026-06-30 00:00:00,526741,384783,30,30,gains-network,protocol_fees
13663,GNS,2026-07-31 00:00:00,454638,343024,31,31,gains-network,protocol_fees
14519,VVS,2022-10-31 00:00:00,267319,89106,22,22,vvs-finance,protocol_fees
14519,VVS,2022-11-30 00:00:00,582760,194255,30,30,vvs-finance,protocol_fees
14519,VVS,2022-12-31 00:00:00,144293,48095,31,31,vvs-finance,protocol_fees
14519,VVS,2023-01-31 00:00:00,260695,86895,31,31,vvs-finance,protocol_fees
14519,VVS,2023-02-28 00:00:00,194096,64698,28,28,vvs-finance,protocol_fees
14519,VVS,2023-03-31 00:00:00,248779,82926,31,31,vvs-finance,protocol_fees
14519,VVS,2023-04-30 00:00:00,147186,49064,30,30,vvs-finance,protocol_fees
14519,VVS,2023-05-31 00:00:00,111338,37115,31,31,vvs-finance,protocol_fees
14519,VVS,2023-06-30 00:00:00,131693,43900,30,30,vvs-finance,protocol_fees
14519,VVS,2023-07-31 00:00:00,91387,30461,31,31,vvs-finance,protocol_fees
14519,VVS,2023-08-31 00:00:00,90653,30217,31,31,vvs-finance,protocol_fees
14519,VVS,2023-09-30 00:00:00,67215,22405,30,30,vvs-finance,protocol_fees
14519,VVS,2023-10-31 00:00:00,97155,32384,31,31,vvs-finance,protocol_fees
14519,VVS,2023-11-30 00:00:00,491816,163939,30,30,vvs-finance,protocol_fees
14519,VVS,2023-12-31 00:00:00,490052,163351,31,31,vvs-finance,protocol_fees
14519,VVS,2024-01-31 00:00:00,347887,115962,31,31,vvs-finance,protocol_fees
14519,VVS,2024-02-29 00:00:00,277130,92378,29,29,vvs-finance,protocol_fees
14519,VVS,2024-03-31 00:00:00,853061,284356,28,28,vvs-finance,protocol_fees
14519,VVS,2024-04-30 00:00:00,1236740,412245,30,30,vvs-finance,protocol_fees
14519,VVS,2024-05-31 00:00:00,1618504,539502,31,31,vvs-finance,protocol_fees
14519,VVS,2024-06-30 00:00:00,641116,213704,30,30,vvs-finance,protocol_fees
14519,VVS,2024-07-31 00:00:00,282752,94250,31,31,vvs-finance,protocol_fees
14519,VVS,2024-08-31 00:00:00,277688,92564,31,31,vvs-finance,protocol_fees
14519,VVS,2024-09-30 00:00:00,143821,47939,30,30,vvs-finance,protocol_fees
14519,VVS,2024-10-31 00:00:00,223144,74379,31,31,vvs-finance,protocol_fees
14519,VVS,2024-11-30 00:00:00,1435288,478429,30,30,vvs-finance,protocol_fees
14519,VVS,2024-12-31 00:00:00,1053631,351211,31,31,vvs-finance,protocol_fees
14519,VVS,2025-01-31 00:00:00,453853,151285,31,31,vvs-finance,protocol_fees
14519,VVS,2025-02-28 00:00:00,356370,118790,28,28,vvs-finance,protocol_fees
14519,VVS,2025-03-31 00:00:00,851053,283684,31,31,vvs-finance,protocol_fees
14519,VVS,2025-04-30 00:00:00,287144,95715,30,30,vvs-finance,protocol_fees
14519,VVS,2025-05-31 00:00:00,290598,96864,31,31,vvs-finance,protocol_fees
14519,VVS,2025-06-30 00:00:00,178887,59629,30,30,vvs-finance,protocol_fees
14519,VVS,2025-07-31 00:00:00,408902,132148,31,31,vvs-finance,protocol_fees
14519,VVS,2025-08-31 00:00:00,1192703,383709,31,31,vvs-finance,protocol_fees
14519,VVS,2025-09-30 00:00:00,643226,206307,30,30,vvs-finance,protocol_fees
14519,VVS,2025-10-31 00:00:00,629392,201008,31,31,vvs-finance,protocol_fees
14519,VVS,2025-11-30 00:00:00,335934,107670,30,30,vvs-finance,protocol_fees
14519,VVS,2025-12-31 00:00:00,142592,46078,31,31,vvs-finance,protocol_fees
14519,VVS,2026-01-31 00:00:00,173656,56717,31,31,vvs-finance,protocol_fees
14519,VVS,2026-02-28 00:00:00,178333,58120,28,28,vvs-finance,protocol_fees
14519,VVS,2026-03-31 00:00:00,112580,36185,31,31,vvs-finance,protocol_fees
14519,VVS,2026-04-30 00:00:00,74668,24253,30,30,vvs-finance,protocol_fees
14519,VVS,2026-05-31 00:00:00,75704,24722,31,31,vvs-finance,protocol_fees
14519,VVS,2026-06-30 00:00:00,63123,20675,30,30,vvs-finance,protocol_fees
14519,VVS,2026-07-31 00:00:00,61952,20193,31,31,vvs-finance,protocol_fees
17751,T,2024-09-30 00:00:00,7744.0,7744.0,8,8,threshold-network,protocol_fees
17751,T,2024-10-31 00:00:00,81133.0,81133.0,31,31,threshold-network,protocol_fees
17751,T,2024-11-30 00:00:00,275373.0,275373.0,30,30,threshold-network,protocol_fees
17751,T,2024-12-31 00:00:00,244647.0,244647.0,31,31,threshold-network,protocol_fees
17751,T,2025-01-31 00:00:00,247453.0,247254.0,31,31,threshold-network,protocol_fees
17751,T,2025-02-28 00:00:00,198524.0,198524.0,28,28,threshold-network,protocol_fees
17751,T,2025-03-31 00:00:00,120955.0,120955.0,31,31,threshold-network,protocol_fees
17751,T,2025-04-30 00:00:00,219472.0,219472.0,30,30,threshold-network,protocol_fees
17751,T,2025-05-31 00:00:00,280043.0,280043.0,31,31,threshold-network,protocol_fees
17751,T,2025-06-30 00:00:00,83911.0,83911.0,30,30,threshold-network,protocol_fees
17751,T,2025-07-31 00:00:00,60392.0,60392.0,31,31,threshold-network,protocol_fees
17751,T,2025-08-31 00:00:00,81293.0,81291.0,31,31,threshold-network,protocol_fees
17751,T,2025-09-30 00:00:00,92559.0,92559.0,30,30,threshold-network,protocol_fees
17751,T,2025-10-31 00:00:00,291181.0,291181.0,31,31,threshold-network,protocol_fees
17751,T,2025-11-30 00:00:00,94329.0,94085.0,30,30,threshold-network,protocol_fees
17751,T,2025-12-31 00:00:00,120530.0,120530.0,31,31,threshold-network,protocol_fees
17751,T,2026-01-31 00:00:00,74904.0,74904.0,31,31,threshold-network,protocol_fees
17751,T,2026-02-28 00:00:00,101833.0,101833.0,28,28,threshold-network,protocol_fees
17751,T,2026-03-31 00:00:00,58563.0,58563.0,31,31,threshold-network,protocol_fees
17751,T,2026-04-30 00:00:00,150647.0,150647.0,30,30,threshold-network,protocol_fees
17751,T,2026-05-31 00:00:00,50523.0,50523.0,31,31,threshold-network,protocol_fees
17751,T,2026-06-30 00:00:00,70630.0,70630.0,30,30,threshold-network,protocol_fees
17751,T,2026-07-31 00:00:00,51218.45,51218.45,31,31,threshold-network,protocol_fees
17799,AXL,2024-12-31 00:00:00,7906.0,0,6,6,axelar,protocol_fees
17799,AXL,2025-01-31 00:00:00,42535.0,0,31,31,axelar,protocol_fees
17799,AXL,2025-02-28 00:00:00,18312.0,0,28,28,axelar,protocol_fees
17799,AXL,2025-03-31 00:00:00,17444.0,0,31,31,axelar,protocol_fees
17799,AXL,2025-04-30 00:00:00,14805.0,0,30,30,axelar,protocol_fees
17799,AXL,2025-05-31 00:00:00,24085.0,0,31,31,axelar,protocol_fees
17799,AXL,2025-06-30 00:00:00,23800.0,0,30,30,axelar,protocol_fees
17799,AXL,2025-07-31 00:00:00,16076.0,0,31,31,axelar,protocol_fees
17799,AXL,2025-08-31 00:00:00,11235.0,0,31,31,axelar,protocol_fees
17799,AXL,2025-09-30 00:00:00,13293.0,0,30,30,axelar,protocol_fees
17799,AXL,2025-10-31 00:00:00,10262.0,0,31,31,axelar,protocol_fees
17799,AXL,2025-11-30 00:00:00,7940.0,0,30,30,axelar,protocol_fees
17799,AXL,2025-12-31 00:00:00,6733.0,0,31,31,axelar,protocol_fees
17799,AXL,2026-01-31 00:00:00,7483.0,0,31,31,axelar,protocol_fees
17799,AXL,2026-02-28 00:00:00,2423.0,0,28,28,axelar,protocol_fees
17799,AXL,2026-03-31 00:00:00,2880.0,0,31,31,axelar,protocol_fees
17799,AXL,2026-04-30 00:00:00,3611.0,0,30,30,axelar,protocol_fees
17799,AXL,2026-05-31 00:00:00,2634.0,0,31,31,axelar,protocol_fees
17799,AXL,2026-06-30 00:00:00,4437.0,0,30,30,axelar,protocol_fees
17799,AXL,2026-07-31 00:00:00,4170.5599999999995,0,31,31,axelar,protocol_fees
18037,MAV,2023-02-28 00:00:00,1811.0,,8,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-03-31 00:00:00,31861.0,,27,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-04-30 00:00:00,106629.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-05-31 00:00:00,178678.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-06-30 00:00:00,495827.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-07-31 00:00:00,475803.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-08-31 00:00:00,442090.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-09-30 00:00:00,353165.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-10-31 00:00:00,502888.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-11-30 00:00:00,514637.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2023-12-31 00:00:00,448436.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-01-31 00:00:00,342223.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-02-29 00:00:00,314072.0,,29,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-03-31 00:00:00,432364.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-04-30 00:00:00,255790.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-05-31 00:00:00,146867.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-06-30 00:00:00,102470.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-07-31 00:00:00,39385.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-08-31 00:00:00,24480.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-09-30 00:00:00,16057.0,,28,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-10-31 00:00:00,17899.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-11-30 00:00:00,30794.0,,28,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2024-12-31 00:00:00,32962.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-01-31 00:00:00,33147.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-02-28 00:00:00,22823.0,,28,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-03-31 00:00:00,14390.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-04-30 00:00:00,20962.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-05-31 00:00:00,9579.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-06-30 00:00:00,5829.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-07-31 00:00:00,6425.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-08-31 00:00:00,6070.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-09-30 00:00:00,5357.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-10-31 00:00:00,9523.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-11-30 00:00:00,8657.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2025-12-31 00:00:00,4214.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2026-01-31 00:00:00,6513.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2026-02-28 00:00:00,6201.0,,28,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2026-03-31 00:00:00,3292.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2026-04-30 00:00:00,3909.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2026-05-31 00:00:00,6288.0,,31,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2026-06-30 00:00:00,9168.0,,30,,maverick-v1,protocol_fees;revenue_http_400
18037,MAV,2026-07-31 00:00:00,7063.08,,31,,maverick-v1,protocol_fees;revenue_http_400
18876,APE,2024-09-30 00:00:00,27,,8,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2024-10-31 00:00:00,19969,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2024-11-30 00:00:00,16896,,30,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2024-12-31 00:00:00,15057,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-01-31 00:00:00,11402,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-02-28 00:00:00,6733,,28,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-03-31 00:00:00,6362,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-04-30 00:00:00,4647,,30,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-05-31 00:00:00,7079,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-06-30 00:00:00,9917,,30,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-07-31 00:00:00,4725,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-08-31 00:00:00,13855,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-09-30 00:00:00,3996,,30,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-10-31 00:00:00,3543,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-11-30 00:00:00,19482,,30,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2025-12-31 00:00:00,8219,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2026-01-31 00:00:00,6634,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2026-02-28 00:00:00,3695,,28,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2026-03-31 00:00:00,4143,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2026-04-30 00:00:00,14956,,30,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2026-05-31 00:00:00,10301,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2026-06-30 00:00:00,12489,,30,,apechain,chain_level_sequencer_fees;revenue_http_400
18876,APE,2026-07-31 00:00:00,18688,,31,,apechain,chain_level_sequencer_fees;revenue_http_400
18934,STG,2022-09-30 00:00:00,236553.0,241787.0,30,30,stargate-finance,protocol_fees
18934,STG,2022-10-31 00:00:00,496474.0,551294.0,29,29,stargate-finance,protocol_fees
18934,STG,2022-11-30 00:00:00,688593.0,699748.0,30,30,stargate-finance,protocol_fees
18934,STG,2022-12-31 00:00:00,371550.0,264325.0,31,31,stargate-finance,protocol_fees
18934,STG,2023-01-31 00:00:00,181999.0,105611.0,31,31,stargate-finance,protocol_fees
18934,STG,2023-02-28 00:00:00,314554.0,207415.0,28,28,stargate-finance,protocol_fees
18934,STG,2023-03-31 00:00:00,1149703.0,750252.0,31,31,stargate-finance,protocol_fees
18934,STG,2023-04-30 00:00:00,2109911.0,2109911.0,30,30,stargate-finance,protocol_fees
18934,STG,2023-05-31 00:00:00,2198943.0,2198943.0,31,31,stargate-finance,protocol_fees
18934,STG,2023-06-30 00:00:00,2898292.0,2898292.0,30,30,stargate-finance,protocol_fees
18934,STG,2023-07-31 00:00:00,3870621.0,3870621.0,31,31,stargate-finance,protocol_fees
18934,STG,2023-08-31 00:00:00,3043087.0,3043087.0,31,31,stargate-finance,protocol_fees
18934,STG,2023-09-30 00:00:00,1548253.0,1548253.0,30,30,stargate-finance,protocol_fees
18934,STG,2023-10-31 00:00:00,958720.0,958720.0,31,31,stargate-finance,protocol_fees
18934,STG,2023-11-30 00:00:00,967528.0,967528.0,30,30,stargate-finance,protocol_fees
18934,STG,2023-12-31 00:00:00,1080302.0,1080302.0,31,31,stargate-finance,protocol_fees
18934,STG,2024-01-31 00:00:00,1171481.0,1171481.0,31,31,stargate-finance,protocol_fees
18934,STG,2024-02-29 00:00:00,1919865.0,1919865.0,29,29,stargate-finance,protocol_fees
18934,STG,2024-03-31 00:00:00,3583292.0,3583292.0,31,31,stargate-finance,protocol_fees
18934,STG,2024-04-30 00:00:00,2483043.0,2483043.0,30,30,stargate-finance,protocol_fees
18934,STG,2024-05-31 00:00:00,757306.0,754341.0,31,31,stargate-finance,protocol_fees
18934,STG,2024-06-30 00:00:00,295482.0,247353.0,30,30,stargate-finance,protocol_fees
18934,STG,2024-07-31 00:00:00,225521.0,174731.0,31,31,stargate-finance,protocol_fees
18934,STG,2024-08-31 00:00:00,212953.0,149611.0,31,31,stargate-finance,protocol_fees
18934,STG,2024-09-30 00:00:00,154907.0,66083.0,30,30,stargate-finance,protocol_fees
18934,STG,2024-10-31 00:00:00,151386.0,85309.0,31,31,stargate-finance,protocol_fees
18934,STG,2024-11-30 00:00:00,218094.0,114659.0,30,30,stargate-finance,protocol_fees
18934,STG,2024-12-31 00:00:00,303945.0,166949.0,31,31,stargate-finance,protocol_fees
18934,STG,2025-01-31 00:00:00,222695.0,103160.0,31,31,stargate-finance,protocol_fees
18934,STG,2025-02-28 00:00:00,165311.0,24042.0,28,28,stargate-finance,protocol_fees
18934,STG,2025-03-31 00:00:00,134717.0,14708.0,31,31,stargate-finance,protocol_fees
18934,STG,2025-04-30 00:00:00,139725.0,2978.0,30,30,stargate-finance,protocol_fees
18934,STG,2025-05-31 00:00:00,80875.0,5339.0,31,31,stargate-finance,protocol_fees
18934,STG,2025-06-30 00:00:00,77363.0,1043.0,30,30,stargate-finance,protocol_fees
18934,STG,2025-07-31 00:00:00,109920.0,4420.0,31,31,stargate-finance,protocol_fees
18934,STG,2025-08-31 00:00:00,237930.0,28358.0,31,31,stargate-finance,protocol_fees
18934,STG,2025-09-30 00:00:00,328239.0,39987.0,30,30,stargate-finance,protocol_fees
18934,STG,2025-10-31 00:00:00,198638.0,7198.0,31,31,stargate-finance,protocol_fees
18934,STG,2025-11-30 00:00:00,84684.0,14962.0,30,30,stargate-finance,protocol_fees
18934,STG,2025-12-31 00:00:00,104421.0,9582.0,31,31,stargate-finance,protocol_fees
18934,STG,2026-01-31 00:00:00,105256.0,13263.0,31,31,stargate-finance,protocol_fees
18934,STG,2026-02-28 00:00:00,78853.0,328.0,28,28,stargate-finance,protocol_fees
18934,STG,2026-03-31 00:00:00,218572.0,214479.0,31,31,stargate-finance,protocol_fees
18934,STG,2026-04-30 00:00:00,138663.0,138663.0,30,30,stargate-finance,protocol_fees
18934,STG,2026-05-31 00:00:00,98284.0,98284.0,31,31,stargate-finance,protocol_fees
18934,STG,2026-06-30 00:00:00,128876.0,128876.0,30,30,stargate-finance,protocol_fees
18934,STG,2026-07-31 00:00:00,113778.48,113778.48,31,31,stargate-finance,protocol_fees
21159,ONDO,2025-04-30 00:00:00,2163229,0,20,20,ondo-finance,protocol_fees
21159,ONDO,2025-05-31 00:00:00,4338882,0,31,31,ondo-finance,protocol_fees
21159,ONDO,2025-06-30 00:00:00,4622717,4187250,30,30,ondo-finance,protocol_fees
21159,ONDO,2025-07-31 00:00:00,4606500,4606500,31,31,ondo-finance,protocol_fees
21159,ONDO,2025-08-31 00:00:00,4546012,4546012,31,31,ondo-finance,protocol_fees
21159,ONDO,2025-09-30 00:00:00,4527568,4527568,30,30,ondo-finance,protocol_fees
21159,ONDO,2025-10-31 00:00:00,4839533,3247842,31,31,ondo-finance,protocol_fees
21159,ONDO,2025-11-30 00:00:00,4265964,0,30,30,ondo-finance,protocol_fees
21159,ONDO,2025-12-31 00:00:00,4216759,0,31,31,ondo-finance,protocol_fees
