cmc_id,symbol,name,asset_class,chainid,address,reachable,getlogs_free,contract,ch1,ch1_event,ch1_logs,ch1_firstblock,ch2,ch3,ch3_event,ch3_logs,ch3_firstblock,n_platforms
30943,$MICHI,michi (SOL),other,,,no,,,-,,,,,-,,,,1
900,007,007Coin,other,,,no,,,-,,,,,-,,,,0
23355,0x0,0x0.ai,other,1,0x5a3e6A77ba2f983eC0d371ea3B475F8Bc0811AD5,yes,yes,OxO,-,,,,Transfer-log,-,,,,1
28683,1000SATS,SATS,other,,,no,,,-,,,,,-,,,,0
1109,1337,Elite,other,,,no,,,-,,,,,-,,,,0
930,16BIT,16bit,other,,,no,,,-,,,,,-,,,,0
16604,1ECO,1eco,other,1,0x1af2eaeaf2b1d9dda800861268e6bbb3995a6c3b,yes,yes,ECO1,-,,,,Transfer-log,-,,,,1
33031,1MBABYDOGE,Baby Doge Coin,other,,,no,,,-,,,,,-,,,,0
1403,1ST,FirstBlood,other,1,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,yes,yes,FirstBloodToken,-,,,,Transfer-log,-,,,,1
38515,2Z,DoubleZero,other,,,no,,,-,,,,,-,,,,1
890,8BIT,8Bit,other,,,no,,,-,,,,,-,,,,0
2438,AAC,Acute Angle Cloud,other,1,0xe75ad3aab14e4b0df8c5da4286608dabb21bd864,yes,yes,AAC,-,,,,Transfer-log,-,,,,1
36994,AAPLX,Apple tokenized stock (xStock),other,1,0x9d275685dc284c8eb1c79f6aba7a63dc75ec890a,yes,yes,BackedTokenProxy->impl:BackedAutoFeeTokenImplementation,-,,,,Transfer-log,-,,,,6
6958,ACH,Alchemy Pay,other,1,0xed04915c23f00a313a544955524eb7dbd823143d,yes,yes,ACH,-,,,,Transfer-log,-,,,,2
38185,ADI,ADI,other,1,0x8b1484d57abbe239bb280661377363b03c89caea,yes,yes,ERC1967Proxy->impl:ADI,-,,,,Transfer-log,-,,,,1
1706,ADK,Aidos Kuneen,other,,,no,,,-,,,,,-,,,,0
4057,ADN,Aladdin,other,1,0x95a41fB80ca70306e9Ecf4e51ceA31bD18379C18,yes,yes,Aladdin,-,,,,Transfer-log,-,,,,1
1775,ADT,adToken,other,1,0xd0d6d6c5fe4a677d343cc433536bb717bae167dd,yes,yes, [UNVERIFIED],-,,,,Transfer-log,-,,,,1
1037,AGRS,Agoras: Tau Net,other,1,0x738865301a9b7dd80dc3666dd48cf034ec42bdda,yes,yes,AgorasToken,event-declared-no-logs,Locked(address),0,,Transfer-log,-,,,,1
3664,AGVC,AgaveCoin,other,1,0x8b79656FC38a04044E495e22fAD747126ca305C4,yes,yes,AgaveCoin,-,,,,Transfer-log,-,,,,1
34026,AI16Z,ai16z,other,,,no,,,-,,,,,-,,,,1
38430,AIA,DeAgentAI,other,56,0x53EC33Cd4fA46b9ecED9cA3f6dB626C5FfCd55cC,yes,no(PAID),AIA,-,,,,Transfer-log(PAID),-,,,,2
32968,AIC,AI Companions,other,56,0xbe6ad1eb9876cf3d3f9b85feecfb400298e80143,yes,no(PAID),AICompanions,-,,,,Transfer-log(PAID),-,,,,1
2407,AIT,AICHAIN,other,1,0x79650799e7899a802cb96c0bc33a6a8d4ce4936c,yes,yes,AIT_TokenERC20,-,,,,Transfer-log,-,,,,1
34103,AIXBT,aixbt,other,1,0x0D37aF9D8AE74F35F3A38bD2a08FcB29890Ca6d2,yes,yes,AixbtOFT,-,,,,Transfer-log,-,,,,3
7431,AKT,Akash Network,other,,,no,,,-,,,,,-,,,,1
6957,ALBT,AllianceBlock,other,,,no,,,-,,,,,-,,,,0
30605,ALE,Ailey,other,56,0x9dCE13E71B11eb5Df66ca269bD657696587Fd4E2,yes,no(PAID),Ailey,-,,,,Transfer-log(PAID),-,,,,1
2040,ALIS,ALIS,other,1,0xEA610B1153477720748DC13ED378003941d84fAB,yes,yes,AlisToken,-,,,,Transfer-log,-,,,,1
9935,AMA,Mrweb Finance,other,56,0xfc3da4a1b6fadab364039525dd2ab7c0c16521cd,yes,no(PAID),BEP20EMRWEB,-,,,,Transfer-log(PAID),-,,,,1
3260,AMO,AMO Coin,other,,,no,,,-,,,,,-,,,,1
3783,ANKR,Ankr,other,1,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,yes,yes,ANKRToken,-,,,,Transfer-log,-,,,,10
115,APC,Applecoin,other,,,no,,,-,,,,,-,,,,0
27048,APEPE,Ape and Pepe,other,137,0xA3f751662e282E83EC3cBc387d225Ca56dD63D3A,yes,yes,APEPE,-,,,,Transfer-log,-,,,,1
27599,APFC,APF coin,other,1,0x8eD955a2b7d2C3a17a9d05dACa95E01818f8C11e,yes,yes,APFC,-,,,,Transfer-log,-,,,,1
2767,APIS,APIS,other,,,no,,,-,,,,,-,,,,0
5258,APIX,APIX,other,1,0xf51EBf9a26DbC02B13F8B3a9110dac47a4d62D78,yes,yes,APIX,-,,,,Transfer-log,-,,,,1
2992,APL,Apollo Currency,other,,,no,,,-,,,,,-,,,,0
5079,APM,apM Coin,other,1,0xc8c424b91d8ce0137bab4b832b7f7d154156ba6c,yes,yes,Apmcoin,-,,,,Transfer-log,-,,,,2
2344,APPC,AppCoins,other,1,0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,yes,yes,AMLToken,-,,,,Transfer-log,-,,,,1
30008,APU,Apu Apustaja,other,1,0x594DaaD7D77592a2b97b725A7AD59D7E188b5bFa,yes,yes,ApusClubToken,-,,,,Transfer-log,-,,,,3
1688,APX,APX,other,,,no,,,-,,,,,-,,,,0
2985,ARB,ARBITRAGE,other,1,0xafbec4d65bc7b116d85107fd05d912491029bf46,yes,yes,ARBITRAGEToken,-,,,,Transfer-log,-,,,,1
2064,ART,Maecenas,other,1,0xfec0cf7fe078a500abf15f1284958f22049c2c7e,yes,yes,MaecenasToken,-,,,,Transfer-log,-,,,,1
3673,ASD,ASD,other,1,0xff742d05420b6aca4481f635ad8341f81a6300c2,yes,yes,AscendEXToken,-,,,,Transfer-log,-,,,,1
20886,ASTRAFER,Astrafer,other,1,0xb51b97dd5569fab69495316b5a065cccff4b829d,yes,yes,BridgedAstrafer,-,,,,Transfer-log,-,,,,2
1751,ATCC,ATC Coin,other,1,0xddaaf4a0702a03a4505f2352a1aba001ffc344be,yes,yes,ATCCOIN,-,,,,Transfer-log,-,,,,1
11212,ATLAS,Star Atlas,other,1,0xb9F747162AB1E95d07361f9048BcDF6eDdA9eEA7,yes,yes,BridgeToken->impl:TokenImplementation,-,,,,Transfer-log,-,,,,4
1624,ATMOS,Atmos,other,,,no,,,-,,,,,-,,,,1
620,ATOMIC,ATOMIC,other,,,no,,,-,,,,,-,,,,0
23757,ATOR,ATOR Protocol,other,1,0x0f7b3f5a8fed821c5eb60049538a548db2d479ce,yes,yes,AirTor,-,,,,Transfer-log,-,,,,1
3620,ATP,Atlas Protocol,other,,,no,,,-,,,,,-,,,,1
5600,ATT,Attila,other,1,0x89Fb927240750c1B15d4743cd58440fc5f14A11C,yes,yes,ATTToken,-,,,,Transfer-log,-,,,,1
2732,ATX,Aston,other,1,0x1a0f2ab46ec630f9fd638029027b552afa64b94c,yes,yes,ATX,-,,,,Transfer-log,-,,,,1
2776,AVA,AVA (Travala),other,1,0xa6C0c097741D55ECd9a3A7DeF3A8253fD022ceB9,yes,yes,AVA,-,,,,Transfer-log,-,,,,3
3089,AVINOC,AVINOC,other,1,0xf1ca9cb74685755965c7458528a36934df52a3ef,yes,yes,AVINOCToken,-,,,,Transfer-log,-,,,,1
1948,AVT,Aventus,other,1,0x0d88ed6e74bbfd96b831231638b66c05571e824f,yes,yes,DSToken,-,,,,Transfer-log,-,,,,1
6216,AXEL,AXEL,other,,,no,,,-,,,,,-,,,,0
1597,B@,Bankcoin,other,,,no,,,-,,,,,-,,,,0
28066,BANANA,Banana Gun,other,1,0x38e68a37e401f7271568cecaac63c6b1e19130b4,yes,yes,Banana,-,,,,Transfer-log,-,,,,1
2592,BANCA,Banca,other,1,0x998b3b82bc9dba173990be7afb772788b5acb8bd,yes,yes,BANCA,-,,,,Transfer-log,-,,,,1
642,BANX,Banx,other,,,no,,,-,,,,,-,,,,0
7157,BASID,Basid Coin,other,1,0xe33f363351186e185470f35F6DeB94ABa44347D8,yes,yes,BASID,-,,,,Transfer-log,-,,,,1
2572,BAX,BABB,other,1,0xf920e4f3fbef5b3ad0a25017514b769bdc4ac135,yes,yes,BAX_Token_2022,-,,,,Transfer-log,-,,,,1
31369,BBTC,BounceBit BTC,other,,,no,,,-,,,,,-,,,,1
1668,BCAP,BCAP,other,,,no,,,-,,,,,-,,,,0
7686,BCHA,Bitcoin Cash ABC,other,,,no,,,-,,,,,-,,,,0
2033,BCO,BridgeCoin,other,,,no,,,-,,,,,-,,,,0
2061,BCPT,Blockmason Credit Protocol,other,1,0x1c4481750daa5ff521a2a7490d9981ed46465dbd,yes,yes,CPToken,-,,,,Transfer-log,-,,,,2
3066,BCV,BitCapitalVendor,other,1,0x1014613e2b3cbc4d575054d4982e580d9b99d7b1,yes,yes,BCV,-,,,,Transfer-log,-,,,,1
3415,BCZERO,Buggyra Coin Zero,other,1,0xd45247c07379d94904e0a87b4481f0a1ddfa0c64,yes,yes,MultiToken,-,,,,Transfer-log,-,,,,1
38837,BEAT,Audiera,other,56,0xcf3232B85b43BCa90E51D38cc06Cc8bB8C8A3E36,yes,no(PAID),Beat,-,,,,Transfer-log(PAID),-,,,,1
4361,BEST,Bitpanda Ecosystem Token,other,1,0x1b073382e63411e3bcffe90ac1b9a43fefa1ec6f,yes,yes,Best,-,,,,Transfer-log,-,,,,1
1771,BET,DAOBet,other,,,no,,,-,,,,,-,,,,0
4283,BF,BitForex Token,other,1,0x5b71bee9d961b1b848f8485eec8d8787f80217f5,yes,yes, [UNVERIFIED],-,,,,Transfer-log,-,,,,1
18736,BFIC,Blockchain Foundation for Innovation & Collaboration,other,,,no,,,-,,,,,-,,,,0
2605,BFT,BnkToTheFuture,other,1,0x01ff50f8b7f74e4f00580d9596cd3d0d6d6e326f,yes,yes,BftToken,-,,,,Transfer-log,-,,,,1
11092,BGB,Bitget Token,other,1,0x54D2252757e1672EEaD234D27B1270728fF90581,yes,yes,BitgetToken,-,,,,Transfer-log,-,,,,1
926,BGCAFFE,Buongiorno Caffe,other,,,no,,,-,,,,,-,,,,0
7503,BHAO,Bithao,other,1,0x6d7c7d764d6f1DFa256C74AbB4C4d7861d8EE64C,yes,yes, [UNVERIFIED],-,,,,Transfer-log,-,,,,1
3966,BHD,BitcoinHD,other,,,no,,,-,,,,,-,,,,0
3020,BHP,BHPCoin,other,,,no,,,-,,,,,-,,,,0
4281,BHT,BHEX Token,other,1,0xfc29b6e626b67776675fff55d5bc0452d042f434,yes,yes,BHT,-,,,,Transfer-log,-,,,,1
28230,BIGTIME,Big Time,other,1,0x64Bc2cA1Be492bE7185FAA2c8835d9b824c8a194,yes,yes,BigTimeToken,-,,,,Transfer-log,-,,,,1
39545,BILL,Billions Network,other,1,0xb1110919016846972056AB995054D65560D5f05E,yes,yes,TransparentUpgradeableProxy->impl:BillionsNetworkToken,-,,,,Transfer-log,-,,,,4
562,BILS,BilShares,other,,,no,,,-,,,,,-,,,,0
25220,BITCOIN,HarryPotterObamaSonic10Inu (ERC-20),other,1,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,yes,yes,Bitcoin,-,,,,Transfer-log,-,,,,5
2307,BIX,Bibox Token,other,1,0x009c43b42aefac590c719e971020575974122803,yes,yes,BIXToken,-,,,,Transfer-log,-,,,,1
1057,BKS,BlockShares,other,,,no,,,-,,,,,-,,,,0
5280,BLCT,Bloomzed Loyalty Club Ticket,other,1,0x6d2c508fc4a588a41713ff59212f85489291d244,yes,yes,Token,-,,,,Transfer-log,-,,,,1
729,BLITZ,Blitzcash,other,,,no,,,-,,,,,-,,,,0
36711,BLOCK,Block (bl0ck.gg),other,8453,0x015e03A6Ccef48a18dDB6cFDC3066D9443875672,yes,no(PAID),BLOCK,-,,,,Transfer-log(PAID),-,,,,1
1374,BLOCKPAY,BlockPay,other,,,no,,,-,,,,,-,,,,0
11206,BLOK,Bloktopia,other,56,0xA0d96fD642156FC7E964949642257b3572f10cD6,yes,no(PAID),Blok,-,,,,Transfer-log(PAID),-,,,,3
23121,BLUR,Blur,other,1,0x5283d291dbcf85356a21ba090e6db59121208b44,yes,yes,BlurToken,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,16528754,1
1976,BMC,Blackmoon,other,1,0xdf6ef343350780bf8c3410bf062e0c015b1dd671,yes,yes,BMCAssetProxy,-,,,,Transfer-log,-,,,,1
3742,BNANA,Chimpion,other,1,0x07ef9e82721ac16809d24dafbe1792ce01654db4,yes,yes,ChimpToken,-,,,,Transfer-log,-,,,,1
9891,BNX,BinaryX (old),other,56,0x8C851d1a123Ff703BD1f9dabe631b69902Df5f97,yes,no(PAID),WindToken,-,,,,Transfer-log(PAID),ERC20Votes-ABIonly[PAID-chain],"DelegateVotesChanged(address,uint256,uint256)",,,1
14556,BOBA,Boba Network,other,1,0x42bbfa2e77757c645eeaad1655e0911a7553efbc,yes,yes,BOBA,-,,,,Transfer-log,ERC20Votes-negligible,"DelegateVotesChanged(address,uint256,uint256)",,,2
29870,BOME,BOOK OF MEME,other,,,no,,,-,,,,,-,,,,1
23095,BONK,Bonk,other,1,0x1151CB3d861920e07a38e03eEAd12C32178567F6,yes,yes,BridgeToken->impl:TokenImplementation,-,,,,Transfer-log,-,,,,8
3801,BORA,BORA,other,,,no,,,-,,,,,-,,,,1
2095,BOS,BOScoin,other,,,no,,,-,,,,,-,,,,0
2211,BOT,Bodhi,other,,,no,,,-,,,,,-,,,,0
3873,BOTX,botXcoin,other,1,0xEF19F4E48830093Ce5bC8b3Ff7f903A0AE3E9Fa1,yes,yes,botXcoin,-,,,,Transfer-log,-,,,,1
2866,BOUNTY,Chainbounty,other,42161,0x6a9896837021EA3eD83F623F655C119c54abE02c,yes,yes,ChainBounty,-,,,,Transfer-log,-,,,,1
1494,BPC,Bitpark Coin,other,1,0xf3d29fb98d2dc5e78c87198deef99377345fd6f1,yes,yes, [UNVERIFIED],-,,,,Transfer-log,-,,,,1
5815,BPS,BitcoinPoS,other,,,no,,,-,,,,,-,,,,0
1917,BQ,bitqy,other,1,0xf0f8b0b8dbb1124261fc8d778e2287e3fd2cf4f5,yes,yes,bitqy,-,,,,Transfer-log,-,,,,1
3929,BQTX,BQT,other,1,0x9d8be94d0612170ce533ac4d7b43cc3cd91e5a1a,yes,yes,Token,-,,,,Transfer-log,-,,,,1
2306,BRD,Bread,other,1,0x558ec3152e2eb2174905cd19aea4e34a23de9ad6,yes,yes,BRDToken,-,,,,Transfer-log,-,,,,1
29743,BRETT,Brett (Based),other,56,0xa7440029eca41deabd8775ef1d6086b37d4df8d6,yes,no(PAID),DeBridgeTokenProxy,-,,,,Transfer-log(PAID),-,,,,2
1303,BRX,Breakout Stake,other,,,no,,,-,,,,,-,,,,0
3519,BRZE,Breezecoin,other,1,0x77c07555af5ffdc946fb47ce15ea68620e4e7170,yes,yes,BRZE,-,,,,Transfer-log,-,,,,1
28862,BSOL,BlazeStake Staked SOL,other,,,no,,,-,,,,,-,,,,1
3974,BTC2,Bitcoin 2,other,,,no,,,-,,,,,-,,,,0
2454,BTCU,Bitcoin Unlimited,other,42161,0x15fe999af89d43b1ac0790335da0ec61473a5b93,yes,yes,CoinToken,-,,,,Transfer-log,-,,,,1
2392,BTO,Bottos,other,,,no,,,-,,,,,-,,,,0
4257,BTRS,Bitball Treasure,other,1,0x8a2FE0bBD6dfEA4bC19123bABD5630Fd8D7F070f,yes,yes,BitballTreasure,-,,,,Transfer-log,-,,,,1
11584,BTRST,Braintrust,other,1,0x799ebfabe77a6e34311eeee9825190b9ece32824,yes,yes,BTRST,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,13088987,2
1201,BTSR,BTSR,other,,,no,,,-,,,,,-,,,,0
3718,BTTOLD,BitTorrent,other,56,0x8595f9da7b868b1822194faed312235e43007b49,yes,no(PAID),BEP20UpgradeableProxy->impl:BEP20TokenImplementation,-,,,,Transfer-log(PAID),-,,,,2
3737,BTU,BTU Protocol,other,1,0xb683d83a532e2cb7dfa5275eed3698436371cc9f,yes,yes,BTU,-,,,,Transfer-log,-,,,,2
904,BTX,BitcoinTX,other,,,no,,,-,,,,,-,,,,0
5168,BXC,Bitcoin Classic,other,56,0xca7661ba64a7667e3006c421c181502d545d1911,yes,no(PAID),ARAW,-,,,,Transfer-log(PAID),-,,,,2
4049,BXK,Bitbook Gambling,other,1,0xeb6985acd6d0cbff60b88032b0b29ac1d9d66a1b,yes,yes,BitbookToken,-,,,,Transfer-log,-,,,,1
2918,BZ,BitZ Token,other,1,0x4375e7ad8a01b8ec3ed041399f62d9cd120e0063,yes,yes, [UNVERIFIED],-,,,,Transfer-log,-,,,,1
2727,BZNT,Bezant,other,1,0xe1aee98495365fc179699c1bb3e761fa716bee62,yes,yes,BezantToken,-,,,,Transfer-log,-,,,,1
2444,C20,CRYPTO20,other,1,0x26e75307fc0c021472feb8f727839531f112f317,yes,yes,C20,-,,,,Transfer-log,-,,,,1
1300,CADASTRAL,Bitland,other,,,no,,,-,,,,,-,,,,0
2060,CAG,Change,other,1,0x7d4b8cce0591c9044a22ee543533b72e976e36c3,yes,yes,ChangeCoin,-,,,,Transfer-log,-,,,,1
28670,CAIR,Crypto-AI-Robo.com,other,,,no,,,-,,,,,-,,,,1
3715,CAJ,Cajutel,other,1,0x3c6a7ab47b5f058be0e7c7fe1a4b7925b8aca40e,yes,yes,Cajutel,-,,,,Transfer-log,-,,,,1
2248,CAPP,Cappasity,other,1,0x11613b1f840bb5A40F8866d857e24DA126B79D73,yes,yes,Capp,-,,,,Transfer-log,-,,,,1
35445,CAR,Car,other,56,0xBB1106c7dEb7cC60EfA51391760b14aEd8CB5BEd,yes,no(PAID),Car,-,,,,Transfer-log(PAID),-,,,,1
2529,CAS,Cashaa,other,56,0x780207b8c0fdc32cf60e957415bfa1f2d4d9718c,yes,no(PAID),BEP20Token,-,,,,Transfer-log(PAID),-,,,,1
32994,CBBTC,Coinbase Wrapped BTC,other,1,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf,yes,yes,FiatTokenProxy->impl:FiatTokenV2_1,-,,,,Transfer-log,-,,,,4
11498,CBG,Chainbing,other,1,0x1900E8B5619a3596745F715d0427Fe617c729BA9,yes,yes,ChainbingToken,-,,,,Transfer-log,-,,,,1
2650,CBT,CommerceBlock,other,1,0x076C97e1c869072eE22f8c91978C99B4bcB02591,yes,yes,CommerceBlockToken,-,,,,Transfer-log,-,,,,1
5087,CBUCKS,CRYPTOBUCKS,other,1,0x0d2BB9D68dD4451A09ec94C05E20Bd395022bd8e,yes,yes,CRYPTOBUCKS,-,,,,Transfer-log,-,,,,1
2897,CCC,Clipper Coin,other,1,0xbf59e6fe2bc4ee8d303e493390b4aacab16fcc91,yes,yes,ClipperCoin,-,,,,Transfer-log,-,,,,2
1510,CCRB,CryptoCarbon,other,,,no,,,-,,,,,-,,,,0
2856,CEEK,CEEK VR,other,1,0xb056c38f6b7dc4064367403e26424cd2c60655e1,yes,yes, [UNVERIFIED],-,,,,Transfer-log,-,,,,2
1729,CFI,Cofound.it,other,1,0x12fef5e57bf45873cd9b62e9dbd7bfb99e32d73e,yes,yes,CofounditToken,-,,,,Transfer-log,-,,,,1
2427,CHAT,ChatCoin,other,,,no,,,-,,,,,-,,,,0
34125,CHILLGUY,Just a chill guy,other,,,no,,,-,,,,,-,,,,1
2673,CHX,WeOwn,other,56,0xD883D21AF976Ec9fA409c9f2944A1E7D03D21946,yes,no(PAID),bCHXToken,-,,,,Transfer-log(PAID),-,,,,1
274,CINNI,Cinni,other,,,no,,,-,,,,,-,,,,0
5844,CIPHC,Cipher Core Token,other,1,0x83eB94cB563146a42Fe0a8b3D051F2387A7FB81f,yes,yes,CipherCore,-,,,,Transfer-log,-,,,,1
961,CIRC,CryptoCircuits,other,,,no,,,-,,,,,-,,,,0
4067,CIX100,Cryptoindex.com 100,other,1,0x6393e822874728f8afa7e1c9944e417d37ca5878,yes,yes,CryptoIndexToken,-,,,,Transfer-log,-,,,,1
8384,CLV,CLV,other,1,0x80C62FE4487E1351b47Ba49809EBD60ED085bf52,yes,yes,CloverToken,-,,,,Transfer-log,-,,,,2
33978,CMETH,Mantle Restaked Ether,other,1,0xE6829d9a7eE3040e1276Fa75293Bde931859e8fA,yes,yes,TransparentUpgradeableProxy->impl:L1cmETH,-,,,,Transfer-log,-,,,,2
2246,CMT,CyberMiles,other,,,no,,,-,,,,,-,,,,0
2043,CND,Cindicator,other,1,0xd4c435f5b09f855c3317c8524cb1f586e42795fa,yes,yes,CND,-,,,,Transfer-log,-,,,,1
579,CNMT,Coinomat,other,,,no,,,-,,,,,-,,,,0
3648,CNUS,CoinUs,other,1,0x722f2f3eac7e9597c73a593f7cf3de33fbfc3308,yes,yes,CnusToken,event-declared-no-logs,Locked(address),0,,Transfer-log,-,,,,1
38489,COAI,ChainOpera AI,other,56,0x0A8D6C86e1bcE73fE4D0bD531e1a567306836EA5,yes,no(PAID),ERC1967Proxy->impl:COAI,-,,,,Transfer-log(PAID),-,,,,1
2006,COB,Cobinhood,other,1,0xb2f7eb1f2c37645be61d73953035360e768d81e6,yes,yes,CobinhoodToken,-,,,,Transfer-log,-,,,,1
1823,COE,CoEval,other,,,no,,,-,,,,,-,,,,0
4275,COMBO,COMBO,other,1,0xc03fbf20a586fa89c2a5f6f941458e1fbc40c661,yes,yes,ComboToken,-,,,,Transfer-log,-,,,,2
265,COMM,CommunityCoin,other,,,no,,,-,,,,,-,,,,0
818,CON,PayCon,other,,,no,,,-,,,,,-,,,,0
3866,CON,CONUN,other,1,0x4Dd672e77c795844fe3A464eF8eF0FAAe617C8fB,yes,yes,CONUNToken2,-,,,,Transfer-log,-,,,,1
28675,COQ,Coq Inu,other,43114,0x420fca0121dc28039145009570975747295f2329,yes,no(PAID),COQINU,-,,,,Transfer-log(PAID),-,,,,1
1989,COS,COS,other,1,0x7d3cb11f8c13730c24d01826d8f2005f0e1b348f,yes,yes,COS,-,,,,Transfer-log,-,,,,1
2955,COSM,Cosmo Coin,other,1,0xd1e10c37a27d95d95720291b1dc6f12f74c71443,yes,yes,CosmoCoin,-,,,,Transfer-log,-,,,,1
2342,COV,Covesting,other,1,0xada86b1b313d1d5267e3fc0bb303f0a2b66d0ea7,yes,yes,COVToken,-,,,,Transfer-log,-,,,,2
2482,CPC,CPChain,other,1,0xfae4ee59cdd86e3be9e8b90b53aa866327d7c090,yes,yes,TokenERC20,-,,,,Transfer-log,-,,,,2
2766,CPT,Cryptaur,other,1,0x88d50B466BE55222019D71F9E8fAe17f5f45FCA1,yes,yes,CryptaurToken,-,,,,Transfer-log,-,,,,1
3847,CPT,Contents Protocol,other,1,0x9b62513c8a27290cf6a7a9e29386e600245ea819,yes,yes,ContentsProtocolToken,-,,,,Transfer-log,-,,,,1
2641,CPX,Apex,other,,,no,,,-,,,,,-,,,,1
869,CRAVE,Crave,other,,,no,,,-,,,,,-,,,,0
1153,CRB,Creditbit,other,1,0xAef38fBFBF932D1AeF3B808Bc8fBd8Cd8E1f8BC5,yes,yes,CreditBIT,-,,,,Transfer-log,-,,,,1
37005,CRCLX,Circle tokenized stock (xStock),other,1,0xfebded1b0986a8ee107f5ab1a1c5a813491deceb,yes,yes,BackedTokenProxy->impl:BackedAutoFeeTokenImplementation,-,,,,Transfer-log,-,,,,6
38056,CRCLon,Circle Internet Group Tokenized Stock (Ondo),other,1,0x3632DEa96A953C11dac2f00b4A05a32CD1063fAE,yes,yes,BeaconProxy->impl:GMToken,-,,,,Transfer-log,-,,,,4
3946,CRE,Carry,other,1,0x115eC79F1de567eC68B7AE7eDA501b406626478e,yes,yes,CarryToken,-,,,,Transfer-log,-,,,,1
1963,CREDO,Credo,other,1,0x4e0603e2a27a30480e5e3a4fe548e29ef12f64be,yes,yes,Credo,-,,,,Transfer-log,-,,,,1
2556,CS,Credits,other,,,no,,,-,,,,,-,,,,0
45,CSC,CasinoCoin,other,,,no,,,-,,,,,-,,,,2
1990,CSNO,BitDice,other,1,0x29d75277ac7f0335b2165d0895e8725cbf658d73,yes,yes,CSNO,-,,,,Transfer-log,-,,,,1
5313,CTCN,CONTRACOIN,other,1,0xfd6c31bb6f05fc8db64f4b740ab758605c271fd8,yes,yes,Contracoin,-,,,,Transfer-log,-,,,,1
37745,CTM,c8ntinuum,other,1,0xc8Fb80fCc03f699C70ff0CC08C09106288888888,yes,yes,CTM,-,,,,Transfer-log,-,,,,3
5397,CTT,Castweet,other,1,0x1a4743cf1af4c289351390a2b3fe7c13d2f7c235,yes,yes,CASTWEETTOKEN,-,,,,Transfer-log,-,,,,1
1100,CUBE,DigiCube,other,,,no,,,-,,,,,-,,,,0
2450,CV,carVertical,other,1,0x50bc2ecc0bfdf5666640048038c1aba7b7525683,yes,yes,cVToken,-,,,,Transfer-log,-,,,,1
854,CV2,Colossuscoin V2,other,,,no,,,-,,,,,-,,,,0
1816,CVC,Civic,other,1,0x41e5560054824ea6b0732e656e3ad64e20e94e45,yes,yes,CentrallyIssuedToken,-,,,,Transfer-log,-,,,,1
4152,CVCC,CryptoVerificationCoin,other,,,no,,,-,,,,,-,,,,0
3686,CVNT,Content Value Network,other,,,no,,,-,,,,,-,,,,0
2642,CVT,CyberVein,other,1,0xbe428c3867f05dea2a89fc76a102b544eac7f772,yes,yes,CyberVeinToken,-,,,,Transfer-log,-,,,,1
1077,CYT,Cryptokenz,other,,,no,,,-,,,,,-,,,,0
11374,D,DAR Open Network,other,1,0x33b481CbBF3c24f2B3184Ee7Cb02dAAD1C4F49A8,yes,yes,TransparentUpgradeableProxy->impl:DToken,-,,,,Transfer-log,-,,,,2
3154,DAC,Davinci Coin,other,1,0xaad54c9f27b876d2538455dda69207279ff673a5,yes,yes,DACContract,-,,,,Transfer-log,-,,,,1
2283,DAT,Datum,other,1,0x81c9151de0c8bafcd325a57e3db5a5df1cebf79c,yes,yes,DATToken,-,,,,Transfer-log,-,,,,1
2143,DATA,Streamr,other,1,0x8f693ca8d21b157107184d29d398a8d082b38b76,yes,yes,DATAv2,-,,,,Transfer-log,-,,,,3
5618,DAWN,Dawn Protocol,other,1,0x580c8520deda0a441522aeae0f9f7a5f29629afa,yes,yes,DawnTokenProxy->impl:DawnTokenImpl,-,,,,Transfer-log,-,,,,1
2696,DAX,DAEX,other,1,0x0b4bdc478791897274652dc15ef5c135cae61e60,yes,yes,DAEXToken,-,,,,Transfer-log,-,,,,1
2316,DBC,DeepBrain Chain,other,,,no,,,-,,,,,-,,,,0
2175,DBET,DecentBet,other,1,0x9b68bfae21df5a510931a262cecf63f41338f264,yes,yes,NewDecentBetToken,-,,,,Transfer-log,-,,,,1
2881,DCC,Distributed Credit Chain,other,1,0xffa93aacf49297d51e211817452839052fdfb961,yes,yes,DistributedCreditChain,-,,,,Transfer-log,-,,,,1
1876,DCN,Dentacoin,other,1,0x08d32b0da63e2C3bcF8019c9c5d849d7a9d791e6,yes,yes,DentacoinToken,-,,,,Transfer-log,-,,,,2
811,DEBUNE,DeBuNe,other,,,no,,,-,,,,,-,,,,0
30096,DEGEN,Degen,other,1,0xfee293840d23b0b2de8c55e1cf7a9f01c157767c,yes,yes,DEGENOFT,-,,,,Transfer-log,-,,,,5
1886,DENT,Dent,other,1,0x3597bfd533a99c9aa083587b074434e61eb0a258,yes,yes,BurnableCrowdsaleToken,-,,,,Transfer-log,-,,,,1
10442,DESO,Decentralized Social,other,,,no,,,-,,,,,-,,,,0
