spec,var,coef,se,t,p,n,n_assets
coin_full_joint_completed_int,supply_g12_std,0.010536554742667693,0.012054315908180657,0.8740898133851847,0.3824355367739065,644,22
coin_full_joint_completed_int,high52_std,-0.011841876473963968,0.021766119191843902,-0.5440508879691011,0.5866180821116158,644,22
coin_full_joint_completed_int,r_1m_std,-0.009379908542748436,0.010949478796860888,-0.8566534276898702,0.3919945620719809,644,22
coin_full_joint_completed_int,mom_3m_std,-0.007734784626835328,0.01044190730764502,-0.7407444252231891,0.4591518502469998,644,22
coin_full_joint_completed_int,mom_12_2_std,-0.0037798959883288794,0.008319144056175943,-0.4543611653800815,0.6497409636865452,644,22
coin_full_joint_completed_int,ma_dist_std,0.011476008585956904,0.023999000950979246,0.47818692992254086,0.6326995484388487,644,22
coin_full_joint_completed_int,vol12_std,0.0020837629179639786,0.00750981012544914,0.2774721175576133,0.7815176903870986,644,22
coin_full_joint_completed_int,ivol_std,-0.022043164847822726,0.016835589822022275,-1.3093194287133638,0.19095094732997886,644,22
coin_full_joint_completed_int,amihud_std,-0.027618271322785104,0.006154743227666213,-4.487314953877863,8.720331188483144e-06,644,22
coin_full_joint_completed_int,skew36_std,-0.004634390855504992,0.011707826921006395,-0.39583698040409904,0.6923726355930717,644,22
coin_full_joint_completed_int,val_std,0.00024989743000127543,0.00843029868512597,0.02964277297104347,0.9763622738213009,644,22
coin_full_joint_completed_int,conv_x_val,-0.023544277815071624,0.008773660618447369,-2.6835181845953526,0.007495736460851221,644,22
coin_sub2024_single_ma_dist,ma_dist_std,0.014936260882598638,0.011004227220638074,1.3573202900232886,0.17535232871345574,484,23
coin_sub2024_single_vol12,vol12_std,-0.019327889885681293,0.00845464080765456,-2.2860687195820835,0.022709074853450417,484,23
coin_sub2024_single_ivol,ivol_std,-0.020916073957388953,0.009974236919311057,-2.0970099393662363,0.03654408236341444,484,23
coin_sub2024_single_amihud,amihud_std,-0.028623431298037894,0.008850569616080299,-3.2340778661333793,0.0013091928913258055,484,23
coin_sub2024_single_skew36,skew36_std,-0.012527091032165311,0.01104870703589282,-1.1338060635936689,0.257510568884604,457,22
coin_sub2024_joint_completed,conv_std,-0.0034009251712039112,0.008648505107874337,-0.3932384994613021,0.6943443010062567,457,22
coin_sub2024_joint_completed,raw_val_std,0.032894960084766854,0.015649493903512546,2.101982357230322,0.03615403386012761,457,22
coin_sub2024_joint_completed,supply_g12_std,-0.0009206776415523323,0.00894660646590111,-0.10290802943679056,0.9180854344281457,457,22
coin_sub2024_joint_completed,high52_std,-0.004830907349514299,0.027355738940484584,-0.17659575418614973,0.8599116638832305,457,22
coin_sub2024_joint_completed,r_1m_std,-0.023481868565630674,0.012459972554001098,-1.88458429293171,0.060181225235775404,457,22
coin_sub2024_joint_completed,mom_3m_std,-0.022153769552974607,0.012075013223679648,-1.8346786991114892,0.06726553016003711,457,22
coin_sub2024_joint_completed,mom_12_2_std,0.011062915730695327,0.010142822674811994,1.0907137081444034,0.27602871128019135,457,22
coin_sub2024_joint_completed,ma_dist_std,0.01820774471708248,0.03177756893473128,0.572974753181397,0.5669706138506481,457,22
coin_sub2024_joint_completed,vol12_std,-0.01421029107478318,0.008090041707358804,-1.7565164171968755,0.0797342451217733,457,22
coin_sub2024_joint_completed,ivol_std,-0.013299741723605622,0.013038648820605746,-1.020024536789982,0.30830823012174857,457,22
coin_sub2024_joint_completed,amihud_std,-0.020084531173222175,0.008686827259695731,-2.3120675216380056,0.021260344001813092,457,22
coin_sub2024_joint_completed,skew36_std,-0.006594804546296852,0.015002296211099638,-0.4395863442169341,0.6604644526522407,457,22
coin_sub2024_joint_completed_int,conv_std,-0.010424960300597795,0.007523274859541323,-1.3856944608871278,0.166584425525512,457,22
coin_sub2024_joint_completed_int,raw_val_std,0.040968245085537335,0.01746541870526042,2.345677809212675,0.01946250238963665,457,22
coin_sub2024_joint_completed_int,supply_g12_std,-0.0006883200611661072,0.007162369022602219,-0.09610228947907909,0.923485722597162,457,22
coin_sub2024_joint_completed_int,high52_std,-0.001439129346943422,0.026732510536041386,-0.05383442550235432,0.9570929869601306,457,22
coin_sub2024_joint_completed_int,r_1m_std,-0.023504076642176124,0.012286559688382532,-1.9129908809542702,0.05643712035146864,457,22
coin_sub2024_joint_completed_int,mom_3m_std,-0.022237255339793188,0.012493593550898244,-1.7798926505172252,0.0758251630623632,457,22
coin_sub2024_joint_completed_int,mom_12_2_std,0.007273077270970897,0.010313616803688896,0.7051917294784036,0.48108653144157887,457,22
coin_sub2024_joint_completed_int,ma_dist_std,0.010902978110701988,0.03244681142132433,0.3360261804812184,0.7370209500805402,457,22
coin_sub2024_joint_completed_int,vol12_std,-0.006655465136896633,0.00870742680842695,-0.7643435062188004,0.44509693727438115,457,22
coin_sub2024_joint_completed_int,ivol_std,-0.026501454048911202,0.014750824859624478,-1.7966082779174064,0.07312490674734651,457,22
coin_sub2024_joint_completed_int,amihud_std,-0.02066066634948586,0.008330503621452462,-2.4801221256637036,0.013529483747720228,457,22
