cmc_id,symbol,name,in_universe,asset_class,classification_basis,defillama_categories,ambiguous_flag,staking_start,transition_note,tags
1035,AMS,AmsterdamCoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable']",,False,,,hybrid-pow-pos;mineable;quark
43,ANC,Anoncoin,True,coin,"consensus tags: ['mineable', 'pow']",Lending,False,,,mineable;pow
2874,AOA,Aurora,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,platform;smart-contracts
21794,APT,Aptos,True,coin,layer-1 native chain token (no governance/dao tag),Canonical Bridge;Lending,True,,,aptos-ecosystem;binance-ecosystem;binance-labs-portfolio;binance-listing;circle-ventures-portfolio;ftx-bankruptcy-estate;layer-1;made-in-america;move-vm;sec-cftc-digital-commodities;sec-cftc-token-taxonomy
5632,AR,Arweave,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,a16z-portfolio;arrington-xrp-capital-portfolio;binance-ecosystem;binance-listing;blockchain-capital-portfolio;cmc-crypto-yearbook-2024-2025;coinbase-ventures-portfolio;depin;distributed-computing;egirl-capital-portfolio;filesharing;ipfs;layer-1;multicoin-capital-portfolio;solana-ecosystem;storage;web3
1434,ARC,Advanced Technology Coin,True,coin,"consensus tags: ['mineable', 'pow']",DEX Aggregator;Dexs;Services,False,,,mineable;pow
1558,ARGUS,Argus,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'scrypt']",,False,,,hybrid-pow-pos;mineable;scrypt
142,ARI,Aricoin,True,coin,consensus tags: ['mineable'],Gaming,False,,,mineable
1586,ARK,Ark,True,coin,consensus tags: ['dpos'],,False,,,binance-ecosystem;binance-listing;dpos;marketplace;payments;polygon-ecosystem;state-channel;state-channels
3951,ARRR,Pirate Chain,True,coin,consensus tags: ['mineable'],,False,,,defi;hybrid-dpow-pow;medium-of-exchange;mineable;privacy;privacy-coins;zero-knowledge-proofs
12885,ASTR,Astar,True,coin,layer-1 native chain token (no governance/dao tag),Chain,True,,,astar-ecosystem;binance-ecosystem;binance-listing;dapp;ethereum-ecosystem;layer-1;layer-2;modular-blockchain;okex-blockdream-ventures-portfolio;okx-ventures-portfolio;polkadot;polkadot-ecosystem;rollups;smart-contracts;soneium-ecosystem
1970,ATB,ATBCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
3794,ATOM,Cosmos,True,coin,layer-1 native chain token (no governance/dao tag),,True,,,1confirmation-portfolio;alleged-sec-securities;binance-chain;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;canto-ecosystem;communications-social-media;content-creation;cosmos-ecosystem;cronos-ecosystem;defi;dragonfly-capital-portfolio;ethereum-ecosystem;exnetwork-capital-portfolio;hashkey-capital-portfolio;injective-ecosystem;interoperability;layer-1;osmosis-ecosystem;paradigm-portfolio;paradigm-xzy-screener;platform;polychain-capital-portfolio;polygon-ecosystem;sec-security-token
1361,ATX,Artex Coin,True,coin,consensus tags: ['mineable'],,False,,,mineable
666,AU,Aurum Coin,True,coin,consensus tags: ['mineable'],,False,,,mineable
148,AUR,Auroracoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'scrypt']",Gamified Mining;Lending,False,,,hybrid-pow-pos;mineable;scrypt
5805,AVAX,Avalanche,True,coin,layer-1 native chain token (no governance/dao tag),Canonical Bridge,True,,,avalanche-ecosystem;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;cms-holdings-portfolio;defi;dragonfly-capital-portfolio;injective-ecosystem;klaytn-ecosystem;layer-1;made-in-america;moonbeam-ecosystem;moonriver-ecosystem;polychain-capital-portfolio;real-world-assets;real-world-assets-protocols;sec-cftc-digital-commodities;sec-cftc-token-taxonomy;smart-contracts;three-arrows-capital-portfolio;world-liberty-financial-portfolio;zksync-era-ecosystem
11976,AZERO,Aleph Zero,True,coin,consensus tags: ['staking'],,False,,,exnetwork-capital-portfolio;layer-1;petrock-capital-portfolio;platform;polkadot;polkadot-ecosystem;privacy;smart-contracts;staking;substrate;zero-knowledge-proofs
2204,B2B,B2BX,True,coin,smart-contract platform native token (no governance/defi tag),Algo-Stables,True,,,marketplace;smart-contracts
3684,B2G,Bitcoiin,True,coin,consensus tags: ['mineable'],,False,,,mineable
32198,BABY,Babylon,True,coin,consensus tags: ['staking'],Dexs;Restaking,False,,,amber-group-portfolio;binance-ecosystem;binance-hodler-airdrops;binance-listing;bitcoin-ecosystem;btcfi;cmc-crypto-yearbook-2024-2025;defi;framework-ventures-portfolio;galaxy-digital-portfolio;hashkey-capital-portfolio;okx-ventures-portfolio;paradigm-portfolio;polychain-capital-portfolio;staking
1463,BASH,LuckChain,True,coin,consensus tags: ['mineable'],,False,,,mineable
1697,BAT,Basic Attention Token,True,coin,consensus tags: ['staking'],Services,False,,,1confirmation-portfolio;ai-big-data;avalanche-ecosystem;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;communications-social-media;content-creation;dcg-portfolio;defi;ethereum-ecosystem;gnosis-chain-ecosystem;governance;interoperability;made-in-america;marketing;near-protocol-ecosystem;pantera-capital-portfolio;payments;privacy;smart-contracts;solana-ecosystem;staking;web3
723,BAY,BitBay,True,coin,consensus tags: ['pos'],Yield Aggregator,False,,,centralized-exchange;marketplace;payments;pos
30746,BB,BounceBit,True,coin,consensus tags: ['pos'],Yield,False,,,binance-ecosystem;binance-labs-portfolio;binance-listing;binance-megadrop;bitcoin-ecosystem;bouncebit-ecosystem;btcfi;cms-holdings-portfolio;defi;defiance-capital-portfolio;ethereum-ecosystem;layer-1;nomad-capital;okx-ventures-portfolio;pos;real-world-assets-protocols;restaking;solana-ecosystem
406,BBR,Boolberry,True,coin,"consensus tags: ['mineable', 'pow', 'x11']",,False,,,mineable;pow;x11
1513,BCC,BitConnect,True,coin,consensus tags: ['mineable'],,False,,,mineable
2222,BCD,Bitcoin Diamond,True,coin,consensus tags: ['mineable'],,False,,,bitcoin-ecosystem;btc-ecosystem;medium-of-exchange;mineable;payments
1831,BCH,Bitcoin Cash,True,coin,"consensus tags: ['mineable', 'pow', 'sha-256']",,False,,,2017-2018-alt-season;binance-chain;binance-ecosystem;binance-listing;binance-smart-chain;bitcoin-ecosystem;bnb-chain;btc-ecosystem;enterprise-solutions;heco-ecosystem;layer-1;made-in-america;marketplace;medium-of-exchange;mineable;payments;pow;sec-cftc-digital-commodities;sec-cftc-token-taxonomy;sha-256;store-of-value
2702,BCI,Bitcoin Interest,True,coin,consensus tags: ['mineable'],,False,,,mineable
372,BCN,Bytecoin,True,coin,"consensus tags: ['mineable', 'pow']",,False,,,cryptonight;medium-of-exchange;mineable;payments;pow;privacy
872,BCR,Bitcredits,True,coin,consensus tags: ['mineable'],,False,,,mineable
106,BCX,BattleCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
1063,BCY,BitCrystals,True,coin,consensus tags: ['pos'],,False,,,entertainment;gaming;media;pos
1793,BDL,Bitdeal,True,coin,consensus tags: ['mineable'],,False,,,mineable
3987,BDX,Beldex,True,coin,consensus tags: ['masternodes'],Algo-Stables,False,,,ai-big-data;base-ecosystem;bnb-chain-ecosystem;centralized-exchange;defi;depin;discount-token;dwf-labs-portfolio;ethereum-ecosystem;marketplace;masternodes;privacy;privacy-coins;solana-ecosystem;web3
3702,BEAM,Beam,True,coin,"consensus tags: ['mineable', 'pow']",Chain,False,,,defi;lelantusmw;medium-of-exchange;mimble-wimble;mimblewimble;mineable;pow;privacy
217,BELA,Bela,True,coin,"consensus tags: ['pow', 'scrypt']",Dexs,False,,,pow;scrypt
24647,BERA,Berachain,True,coin,layer-1 native chain token (no governance/dao tag),Chain;Chain Bribes,True,,,amber-group-portfolio;bera-chain-ecosystem;binance-ecosystem;binance-hodler-airdrops;binance-listing;cmc-crypto-yearbook-2024-2025;defi;layer-1;modular-blockchain
1198,BIGUP,BigUp,True,coin,consensus tags: ['mineable'],,False,,,mineable
819,BITB,Bean Cash,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'sha-256']",,False,,,hybrid-pow-pos;mineable;sha-256
276,BITS,Bitstar,True,coin,"consensus tags: ['hybrid-pow-pos', 'scrypt']",Yield,False,,,hybrid-pow-pos;scrypt
170,BLK,BlackCoin,True,coin,"consensus tags: ['pos', 'scrypt']",,False,,,pos;scrypt
707,BLOCK,Blocknet,True,coin,"consensus tags: ['hybrid-pow-pos', 'masternodes']",,False,,,hybrid-pow-pos;marketplace;masternodes
1263,BLRY,BillaryCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
290,BLU,BlueCoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'x11']",Derivatives,False,,,hybrid-pow-pos;mineable;x11
1839,BNB,BNB,True,coin,layer-1 native chain token (no governance/dao tag),CEX;Chain;Launchpad,True,,,alameda-research-portfolio;alleged-sec-securities;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;celsius-bankruptcy-estate;centralized-exchange;ethereum-ecosystem;etherlink-ecosystem;layer-1;made-in-china;marketplace;moonriver-ecosystem;multicoin-capital-portfolio;payments;sec-security-token;smart-contracts
2842,BNK,Bankera,True,coin,smart-contract platform native token (no governance/defi tag),,True,,,centralized-exchange;marketplace;payments;smart-contracts
2499,BORG,SwissBorg,True,coin,consensus tags: ['staking'],CEX;Yield,False,,,asset-management;defi;ethereum-ecosystem;gnosis-chain-ecosystem;solana-ecosystem;staking
350,BOST,BoostCoin,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable']",,False,,,hybrid-pow-pos;mineable;x13
12,BQC,BBQCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
7096,BRG,Bridge Oracle,True,coin,consensus tags: ['staking'],,False,,,ai-big-data;arbitrum-ecosytem;binance-smart-chain;bnb-chain;cross-chain;defi;e-commerce;ethereum-ecosystem;oracles;payments;smart-contracts;staking;token
426,BRIT,BritCoin,True,coin,consensus tags: ['mineable'],,False,,,mineable
1286,BRK,Breakout,True,coin,consensus tags: ['mineable'],,False,,,mineable
366,BSD,BitSend,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'x11']",,False,,,hybrid-pow-pos;mineable;x11
3997,BST,BlockStamp,True,coin,consensus tags: ['mineable'],Farm;Yield,False,,,mineable
644,BSTY,GlobalBoost-Y,True,coin,"consensus tags: ['mineable', 'pow']",,False,,,mineable;pow;yescript
3602,BSV,Bitcoin SV,True,coin,"consensus tags: ['mineable', 'pow', 'sha-256']",,False,,,2017-2018-alt-season;binance-ecosystem;binance-listing;bitcoin-ecosystem;btc-ecosystem;medium-of-exchange;mineable;pow;sha-256;state-channel;state-channels;store-of-value
10746,BSW,Biswap,True,coin,consensus tags: ['staking'],Dexs,False,,,amm;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;collectibles-nfts;decentralized-exchange;decentralized-exchange-dex-token;defi;dex;gaming;metaverse;play-to-earn;staking;yield-farming
945,BTA,Bata,True,coin,"consensus tags: ['mineable', 'pow', 'scrypt']",,False,,,mineable;pow;scrypt
14,BTB,BitBar,True,coin,"consensus tags: ['hybrid-pow-pos', 'mineable', 'scrypt']",,False,,,hybrid-pow-pos;mineable;scrypt
1,BTC,Bitcoin,True,coin,"consensus tags: ['mineable', 'pow', 'sha-256']",Canonical Bridge;Reserve Currency;SoFi,False,,,1confirmation-portfolio;2017-2018-alt-season;a16z-portfolio;alameda-research-portfolio;arrington-xrp-capital;binance-ecosystem;binance-labs-portfolio;binance-listing;bitcoin-ecosystem;blockchain-capital-portfolio;boostvc-portfolio;btc-ecosystem;cms-holdings-portfolio;coinbase-ventures-portfolio;dcg-portfolio;dragonfly-capital-portfolio;electric-capital-portfolio;fabric-ventures-portfolio;framework-ventures;framework-ventures-portfolio;ftx-bankruptcy-estate;galaxy-digital-portfolio;huobi-capital;huobi-capital-portfolio;layer-1;mineable;multicoin-capital-portfolio;pantera-capital-portfolio;paradigm-portfolio;paradigm-xzy-screener;placeholder-ventures-portfolio;polychain-capital-portfolio;pow;privacy;sec-cftc-digital-commodities;sec-cftc-token-taxonomy;sha-256;state-channel;state-channels;store-of-value;three-arrows-capital-portfolio;us-strategic-crypto-reserve;usv-portfolio;winklevoss-capital;winklevoss-capital-portfolio
467,BTCD,BitcoinDark,True,coin,consensus tags: ['mineable'],,False,,,mineable
2575,BTCP,Bitcoin Private,True,coin,consensus tags: ['mineable'],,False,,,mineable;privacy
5455,BTCXT,Bitcoin XT,True,coin,consensus tags: ['mineable'],,False,,,mineable
1381,BTDX,Bitcloud,True,coin,consensus tags: ['hybrid-pow-pos'],,False,,,hybrid-pow-pos;quark
2083,BTG,Bitcoin Gold,True,coin,consensus tags: ['mineable'],,False,,,bitcoin-ecosystem;btc-ecosystem;medium-of-exchange;mineable;payments
543,BTM,Bitmark,True,coin,consensus tags: ['mineable'],,False,,,mineable
1866,BTM,BytomDAO,True,coin,consensus tags: ['mineable'],,False,,,cosmos-ecosystem;injective-ecosystem;mineable;payments;platform;polygon-ecosystem;real-world-assets;smart-contracts
463,BTS,BitShares,True,coin,consensus tags: ['pos'],Dexs,False,,,decentralized-exchange;decentralized-exchange-dex-token;defi;marketplace;pos;sha-512;synthetics
16086,BTT,BitTorrent [New],True,coin,consensus tags: ['staking'],,False,,,alleged-sec-securities;binance-ecosystem;binance-labs-portfolio;binance-launchpad;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;depin;distributed-computing;ethereum-ecosystem;filesharing;interoperability;platform;sec-security-token;staking;storage;tron-ecosystem;tron20-ecosystem;web3
1654,BTX,BitCore,True,coin,"consensus tags: ['masternodes', 'mineable']",,False,,,masternodes;mineable
1142,BUCKS,SwagBucks,True,coin,consensus tags: ['mineable'],,False,,,mineable
658,BUK,CryptoBuck,True,coin,consensus tags: ['mineable'],,False,,,mineable
573,BURST,Burst,True,coin,consensus tags: ['mineable'],,False,,,mineable;poc
