cmc_id,symbol,name,slug,date_added,entry_month,tags
8353,BETH,Beacon ETH,beacon-eth,2021-01-28T00:00:00.000Z,2024-05-31,bnb-chain;bnb-chain-ecosystem;defi;eth-staking;rehypothecated-crypto
11232,HIGH,Highstreet,highstreet,2021-08-12T00:00:00.000Z,2024-05-31,animoca-brands-portfolio;binance-ecosystem;binance-launchpool;binance-listing;bnb-chain-ecosystem;bullperks-launchpad;defi;dwf-labs-portfolio;ethereum-ecosystem;gaming;metaverse;skyvision-capital-portfolio;solana-ecosystem;vr-ar
23782,LSETH,Liquid Staked ETH,liquid-staked-eth,2023-03-07T15:46:23.000Z,2024-05-31,base-ecosystem;defi;eigenlayer-ecosystem;ethereum-ecosystem;liquid-staking-derivatives;rehypothecated-crypto
20787,FLZ,Fellaz,fellaz,2022-06-27T17:12:31.000Z,2024-06-30,ethereum-ecosystem
24091,ZK,ZKsync,zksync,2024-06-17T07:48:48.000Z,2024-06-30,a16z-portfolio;binance-ecosystem;binance-listing;blockchain-capital-portfolio;egirl-capital-portfolio;ethereum-ecosystem;governance;layer-2;modular-blockchain;okx-ventures-portfolio;privacy;privacy-blockchain;rollups;zero-knowledge-proofs;zksync-era-ecosystem
24835,PEPECOIN,PepeCoin,pepecoin,2023-05-01T08:13:44.000Z,2024-06-30,arcade-games;ethereum-ecosystem;made-in-america;memes
26997,ZRO,LayerZero,layerzero,2024-06-20T05:52:25.000Z,2024-06-30,a16z-portfolio;arbitrum-ecosystem;avalanche-ecosystem;base-ecosystem;binance-ecosystem;binance-labs-portfolio;binance-listing;coinbase-ventures-portfolio;cross-chain;defi;ethereum-ecosystem;interoperability;multicoin-capital-portfolio;optimism-ecosystem;polygon-ecosystem;sino-global-capital
28480,BLAST,Blast,blast,2024-06-26T14:06:36.000Z,2024-06-30,blast-ecosystem;egirl-capital-portfolio;ethereum-ecosystem;layer-2;modular-blockchain;paradigm-portfolio;rollups;standard-crypto-portfolio
29835,IO,io.net,io-net,2024-06-06T04:47:03.000Z,2024-06-30,ai-big-data;amber-group-portfolio;binance-ecosystem;binance-launchpool;binance-listing;depin;distributed-computing;made-in-america;solana-ecosystem
29839,MGC,Meta Games Coin,meta-games-coin,2024-03-13T15:24:21.000Z,2024-06-30,binance-chain
30083,ATH,Aethir,aethir,2024-06-12T13:27:01.000Z,2024-06-30,ai-big-data;arbitrum-ecosystem;binance-alpha;binance-ecosystem;binance-listing;cmc-crypto-yearbook-2024-2025;depin;distributed-computing;ethereum-ecosystem;solana-ecosystem
29447,NMT,NetMind Token,netmind-token,2024-02-19T12:11:26.000Z,2024-06-30,ai-agents;ai-big-data;binance-smart-chain;bnb-chain-ecosystem;ethereum-ecosystem
30746,BB,BounceBit,bouncebit,2024-05-13T10:01:10.000Z,2024-06-30,binance-ecosystem;binance-labs-portfolio;binance-listing;binance-megadrop;bitcoin-ecosystem;bouncebit-ecosystem;btcfi;cms-holdings-portfolio;defi;defiance-capital-portfolio;ethereum-ecosystem;layer-1;nomad-capital;okx-ventures-portfolio;pos;real-world-assets-protocols;restaking;solana-ecosystem
17917,RSS3,RSS3,rss3,2022-02-07T10:03:56.000Z,2024-06-30,ai-big-data;coinbase-ventures-portfolio;communications-social-media;defai;dragonfly-capital-portfolio;dwf-labs-portfolio;ethereum-ecosystem;fabric-ventures-portfolio;hashkey-capital-portfolio;huobi-capital-portfolio;web3
19091,H2O,H2O DAO,h2o-dao,2022-03-26T13:48:58.000Z,2024-07-31,bnb-chain-ecosystem
32120,G,Gravity,gravity-token,2024-07-05T03:29:52.000Z,2024-07-31,base-ecosystem;binance-ecosystem;binance-launchpool;binance-listing;bnb-chain-ecosystem;coinlist-launchpad;dwf-labs-portfolio;ethereum-ecosystem;layer-1;spartan-group
29884,DSYNC,Destra Network,destra-network,2024-03-15T07:59:16.000Z,2024-07-31,ai-big-data;depin;ethereum-ecosystem
29150,PONKE,Ponke,ponke,2024-01-23T14:25:13.000Z,2024-07-31,animal-memes;base-ecosystem;binance-ecosystem;binance-listing;defi;ip-memes;made-in-america;memes;solana-ecosystem
9260,ZIG,ZIGChain,zigcoin,2021-04-16T00:00:00.000Z,2024-07-31,ai-big-data;asset-management;bnb-chain-ecosystem;dwf-labs-portfolio;ethereum-ecosystem;injective-ecosystem;launchpad;layer-1;marketplace;okex-blockdream-ventures-portfolio;platform;polygon-ecosystem;real-world-assets-protocols;solana-ecosystem
30285,MUMU,Mumu the Bull (SOL),mumu-ing,2024-04-01T12:34:23.000Z,2024-07-31,memes;solana-ecosystem
29169,QUBIC,Qubic,qubic,2024-01-25T10:29:06.000Z,2024-07-31,ai-big-data;generative-ai;layer-1;quantum-resistant
32698,DOGS,DOGS,dogs,2024-08-26T12:00:00.000Z,2024-08-31,animal-memes;binance-ecosystem;binance-listing;cmc-crypto-yearbook-2024-2025;communications-social-media;doggone-doggerel;memes;telegram-bot;ton-meme-coins;toncoin-ecosystem
10529,SUN,Sun [New],sun-token,2021-06-21T00:00:00.000Z,2024-08-31,binance-ecosystem;binance-listing;made-in-china;tron-ecosystem;tron20-ecosystem
32717,SUNDOG,SUNDOG,sundog,2024-08-17T02:02:00.000Z,2024-08-31,binance-alpha;binance-ecosystem;memes;sun-pump-ecosystem;tron-ecosystem;tron-memes;tron20-ecosystem
32376,AVAIL,Avail,avail,2024-07-24T08:27:09.000Z,2024-08-31,base-ecosystem;binance-alpha;binance-alpha-airdrops;binance-ecosystem;bnb-chain-ecosystem;defi;ethereum-ecosystem;polkadot;polkadot-ecosystem;privacy;zero-knowledge-proofs
27533,OSAK,Osaka Protocol,osaka-protocol,2023-07-10T12:38:15.000Z,2024-08-31,animal-memes;arbitrum-ecosystem;avalanche-ecosystem;base-ecosystem;bnb-chain-ecosystem;doggone-doggerel;ethereum-ecosystem;memes;optimism-ecosystem;polygon-ecosystem;solana-ecosystem
32724,CAT,Simon's Cat,simonscat,2024-08-19T02:07:41.000Z,2024-08-31,animal-memes;binance-ecosystem;binance-hodler-airdrops;binance-listing;binance-smart-chain;bnb-chain-ecosystem;cat-themed;defi;dwf-labs-portfolio;ip-memes;memes;solana-ecosystem;tokenfi-launchpad
22850,HONEY,Hivemapper,hivemapper,2022-12-03T13:01:09.000Z,2024-08-31,depin;distributed-computing;iot;made-in-america;solana-ecosystem
30063,GIGA,Gigachad,gigachad-meme,2024-03-21T16:22:17.000Z,2024-08-31,memes;solana-ecosystem
28321,POL,Polygon (prev. MATIC),polygon-ecosystem-token,2023-10-30T14:43:57.000Z,2024-09-30,binance-ecosystem;binance-listing;ethereum-ecosystem;layer-2;polygon-ecosystem
32193,ALEO,Aleo,aleo,2024-07-15T10:02:24.000Z,2024-09-30,binance-alpha;binance-alpha-airdrops;binance-ecosystem;layer-1;made-in-america;privacy;privacy-blockchain;smart-contracts;zero-knowledge-proofs
32521,NEIRO,Neiro,neiro,2024-08-01T17:05:30.000Z,2024-09-30,animal-memes;base-ecosystem;binance-ecosystem;binance-listing;doggone-doggerel;dwf-labs-portfolio;ethereum-ecosystem;hyperevm-ecosystem;ip-memes;memes;solana-ecosystem
32195,HMSTR,Hamster Kombat,hamster-kombat,2024-07-15T10:14:24.000Z,2024-09-30,arcade-games;binance-ecosystem;binance-listing;gaming;tap-to-earn;toncoin-ecosystem
5049,VRSC,VerusCoin,veruscoin,2020-06-12T00:00:00.000Z,2024-09-30,amm;defi;hybrid-pow-pos;identity;interoperability;mineable;privacy;scaling;staking;zero-knowledge-proofs
27960,NPC,Non-Playable Coin,non-playable-coin,2023-08-31T13:35:42.000Z,2024-09-30,base-ecosystem;bnb-chain-ecosystem;ethereum-ecosystem;hybrid-token-standard;memes;solana-ecosystem
8534,CHEX,Chintai,chex-token,2021-02-20T00:00:00.000Z,2024-09-30,bnb-chain-ecosystem;decentralized-exchange-dex-token;defi;eos;eos-ecosystem;ethereum-ecosystem;real-world-assets;real-world-assets-protocols;solana-ecosystem
32880,KAIA,Kaia,kaia,2024-10-29T05:17:50.000Z,2024-10-31,binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;enterprise-solutions;klaytn-ecosystem;layer-1;platform
28081,SPX,SPX6900,spx6900,2023-09-20T17:36:23.000Z,2024-10-31,base-ecosystem;binance-alpha;binance-ecosystem;binance-listing;ethereum-ecosystem;memes;solana-ecosystem
33440,GOAT,Goatseus Maximus,goatseus-maximus,2024-10-14T10:15:47.000Z,2024-10-31,ai-big-data;ai-memes;binance-alpha;binance-ecosystem;binance-listing;memes;pump-fun-ecosystem;solana-ecosystem;terminal-of-truths
30494,EIGEN,EigenCloud,eigencloud,2024-07-04T15:49:12.000Z,2024-10-31,binance-ecosystem;binance-listing;cmc-crypto-yearbook-2024-2025;defi;ethereum-ecosystem;made-in-america;restaking;x402-ecosystem
29420,VIRTUAL,Virtuals Protocol,virtual-protocol,2024-02-15T07:33:29.000Z,2024-10-31,ai-agent-launchpad;ai-agents;ai-big-data;base-ecosystem;binance-alpha;binance-ecosystem;binance-listing;ethereum-ecosystem;gaming;generative-ai;metaverse;robotics;solana-ecosystem;virtuals-protocol-ecosystem
21870,MPLX,Metaplex,metaplex,2022-09-20T05:27:00.000Z,2024-10-31,binance-alpha;binance-alpha-airdrops;binance-ecosystem;bnb-chain-ecosystem;solana-ecosystem
30008,APU,Apu Apustaja,apu-apustaja,2024-03-20T12:03:45.000Z,2024-10-31,base-ecosystem;binance-alpha;binance-ecosystem;ethereum-ecosystem;memes;solana-ecosystem
33093,MOODENG,Moo Deng (moodengsol.com),moo-deng-solana,2024-09-21T02:09:39.000Z,2024-10-31,animal-memes;binance-alpha;binance-ecosystem;binance-listing;memes;pump-fun-ecosystem;solana-ecosystem
28293,ULTIMA,Ultima,ultima,2023-10-26T20:59:30.000Z,2024-10-31,bnb-chain-ecosystem;web3
28230,BIGTIME,Big Time,big-time,2023-10-11T04:56:06.000Z,2024-10-31,binance-alpha;binance-ecosystem;binance-listing;collectibles-nfts;ethereum-ecosystem;gaming;gaming-guild;okex-blockdream-ventures-portfolio;okx-ventures-portfolio
32856,MNT,Mr Mint,mr-mint,2024-08-28T05:04:06.000Z,2024-10-31,binance-smart-chain;bnb-chain-ecosystem
30943,$MICHI,michi (SOL),michi,2024-04-26T07:32:25.000Z,2024-10-31,animal-memes;cat-themed;memes;moonshot;pump-fun-ecosystem;solana-ecosystem
23089,T99,Tethereum,tethereum,2022-12-29T09:18:51.000Z,2024-10-31,binance-smart-chain
28066,BANANA,Banana Gun,banana-gun,2023-09-20T12:34:29.000Z,2024-10-31,binance-ecosystem;binance-hodler-airdrops;binance-listing;communications-social-media;ethereum-ecosystem;telegram-bot
33788,PNUT,Peanut the Squirrel,peanut-the-squirrel,2024-11-04T08:19:12.000Z,2024-11-30,animal-memes;binance-ecosystem;binance-listing;memes;political-memes;pump-fun-ecosystem;solana-ecosystem
32956,GRASS,Grass,grass,2024-09-07T03:42:25.000Z,2024-11-30,ai-big-data;binance-alpha;binance-ecosystem;binance-listing;depin;solana-ecosystem
33566,ACT,Act I : The AI Prophecy,act-i-the-ai-prophecy,2024-10-22T14:22:27.000Z,2024-11-30,ai-big-data;ai-memes;binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;memes;pump-fun-ecosystem;solana-ecosystem
25264,SNEK,Snek,snek,2023-05-14T20:05:46.000Z,2024-11-30,cardano-ecosystem;memes
34125,CHILLGUY,Just a chill guy,just-a-chill-guy,2024-11-20T20:41:25.000Z,2024-11-30,binance-ecosystem;binance-listing;memes;pump-fun-ecosystem;solana-ecosystem
33031,1MBABYDOGE,Baby Doge Coin,1m-baby-doge-coin,2021-06-11T00:00:00.000Z,2024-11-30,art;binance-smart-chain;bnb-chain;collectibles-nfts;content-creation;doggone-doggerel;ethereum-ecosystem;gaming;generative-ai;loyalty;marketing;marketplace;media;memes;payments;philanthropy;services;tap-to-earn;web3
31278,DRIFT,Drift,drift,2024-05-16T07:44:32.000Z,2024-11-30,binance-alpha;binance-ecosystem;binance-listing;decentralized-exchange-dex-token;defi;derivatives;governance;jump-crypto;multicoin-capital-portfolio;perpetuals;polychain-capital-portfolio;solana-ecosystem
34083,ZEREBRO,Zerebro,zerebro,2024-11-19T16:27:39.000Z,2024-11-30,ai-agents;ai-big-data;ai-memes;binance-alpha;binance-ecosystem;binance-listing;memes;solana-ecosystem
32196,HYPE,Hyperliquid,hyperliquid,2024-07-15T10:14:50.000Z,2024-12-31,binance-ecosystem;binance-listing;decentralized-exchange-dex-token;defi;derivatives;hyperliquid-ecosystem;layer-1;perp-dex-coins;perpetuals
34466,PENGU,Pudgy Penguins,pudgy-penguins,2024-12-17T14:00:00.000Z,2024-12-31,abstract-chain-ecosystem;animal-memes;binance-ecosystem;binance-hodler-airdrops;binance-listing;bnb-chain-ecosystem;collectibles-nfts;ethereum-ecosystem;hyperevm-ecosystem;ip-memes;made-in-america;memes;solana-ecosystem
32452,MOVE,Movement,movement,2024-07-29T03:27:27.000Z,2024-12-31,binance-ecosystem;binance-hodler-airdrops;binance-labs-portfolio;binance-listing;ethereum-ecosystem;hyperliquid-ecosystem;layer-1;layer-2;made-in-america;move-vm;movement-ecosystem;world-liberty-financial-portfolio
34026,AI16Z,ai16z,ai16z,2024-11-17T23:08:14.000Z,2024-12-31,ai-agents;ai-big-data;ai-memes;binance-alpha;binance-ecosystem;binance-listing;made-in-america;memes;solana-ecosystem
33110,SOS,Solana Swap,solana-swap,2024-09-23T09:54:45.000Z,2024-12-31,solana-ecosystem
33597,FARTCOIN,Fartcoin,fartcoin,2024-10-23T17:42:55.000Z,2024-12-31,ai-big-data;ai-memes;binance-alpha;binance-ecosystem;binance-listing;memes;pump-fun-ecosystem;solana-ecosystem;terminal-of-truths
34104,MORPHO,Morpho,morpho,2024-11-21T09:19:23.000Z,2024-12-31,arbitrum-ecosystem;base-ecosystem;binance-alpha;binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;coinbase-ventures-portfolio;defi;ethereum-ecosystem;fenbushi-capital-portfolio;lending-borowing;pantera-capital-portfolio
34103,AIXBT,aixbt,aixbt,2024-11-20T08:37:44.000Z,2024-12-31,ai-agents;ai-big-data;base-ecosystem;binance-alpha;binance-ecosystem;binance-listing;defai;ethereum-ecosystem;solana-ecosystem;virtuals-protocol-ecosystem
34619,VANA,Vana,vana,2024-12-13T12:20:10.000Z,2024-12-31,ai-big-data;binance-ecosystem;binance-listing;coinbase-ventures-portfolio;ethereum-ecosystem;layer-1;paradigm-portfolio;platform;polychain-capital-portfolio
31526,MOCA,Moca Network,mocaverse,2024-07-04T07:14:36.000Z,2024-12-31,base-ecosystem;binance-ecosystem;binance-listing;coinlist-launchpad;collectibles-nfts;ethereum-ecosystem;gaming;identity;metaverse
33979,USUAL,Usual,usual,2024-11-14T12:01:40.000Z,2024-12-31,amber-group-portfolio;base-ecosystem;binance-ecosystem;binance-launchpool;binance-listing;bnb-chain-ecosystem;defi;ethereum-ecosystem;governance;staking
32197,ME,Magic Eden,magiceden,2024-07-15T10:03:01.000Z,2024-12-31,binance-ecosystem;binance-listing;bitcoin-ecosystem;collectibles-nfts;dapp;marketplace;runes;solana-ecosystem;wallet
28194,SATS,SATS (Ordinals),sats-ordinals,2023-09-29T05:13:12.000Z,2024-12-31,binance-ecosystem;binance-listing;bitcoin-ecosystem;brc-20;inscriptions;ordinals-brc20-ecosystem
34926,ARC,AI Rig Complex,ai-rig-complex,2024-12-27T10:34:59.000Z,2024-12-31,ai-agents;ai-big-data;binance-alpha;binance-ecosystem;binance-listing;pump-fun-ecosystem;solana-ecosystem
34792,GRIFFAIN,GRIFFAIN,griffain,2024-12-20T09:18:51.000Z,2024-12-31,ai-agent-launchpad;ai-agents;ai-big-data;binance-alpha;binance-ecosystem;binance-listing;defai;solana-ecosystem
14588,PEAQ,peaq,peaq,2021-11-16T05:26:17.000Z,2024-12-31,binance-alpha;binance-alpha-airdrops;binance-ecosystem;coinlist-launchpad;depin;layer-1;peaq-ecosystem;robotics
12573,CPOOL,Clearpool,clearpool,2021-10-10T08:04:07.000Z,2024-12-31,binance-alpha;binance-ecosystem;cmc-crypto-yearbook-2024-2025;defi;ethereum-ecosystem;real-world-assets;real-world-assets-protocols;solana-ecosystem
34330,FAI,Freysa,freysa-ai,2024-11-30T06:17:26.000Z,2024-12-31,ai-agents;ai-big-data;base-ecosystem;binance-alpha
33391,DEEP,DeepBook Protocol,deepbook-protocol,2024-10-10T05:43:32.000Z,2024-12-31,binance-ecosystem;binance-listing;decentralized-exchange-dex-token;defi;move-vm;sui-ecosystem
35336,TRUMP,OFFICIAL TRUMP,official-trump,2025-01-18T04:19:35.000Z,2025-01-31,binance-ecosystem;binance-listing;celebrity-memes;made-in-america;memes;moonshot;political-memes;solana-ecosystem
32994,CBBTC,Coinbase Wrapped BTC,coinbase-wrapped-btc,2024-09-12T12:53:48.000Z,2025-01-31,base-ecosystem;bitcoin-ecosystem;defi;ethereum-ecosystem;monad-ecosystem;rehypothecated-crypto;solana-ecosystem;wrapped-tokens
33652,LBTC,Lombard Staked BTC,lombard-staked-btc,2024-10-25T16:21:54.000Z,2025-01-31,base-ecosystem;bitcoin-ecosystem;bnb-chain-ecosystem;corn-ecosystem;defi;ethereum-ecosystem;etherlink-ecosystem;rehypothecated-crypto;restaking;starknet-ecosystem
32882,BNSOL,Binance Staked SOL,binance-staked-sol,2024-09-12T07:25:01.000Z,2025-01-31,binance-ecosystem;binance-listing;defi;rehypothecated-crypto;solana-ecosystem
32684,S,Sonic,sonic,2025-01-03T14:11:26.000Z,2025-01-31,binance-ecosystem;binance-listing;galaxy-digital-portfolio;layer-1;sonic-ecosystem;staking
31369,BBTC,BounceBit BTC,bouncebit-btc,2024-05-23T01:52:05.000Z,2025-01-31,bitcoin-ecosystem;bnb-chain-ecosystem;bouncebit-ecosystem;defi;ethereum-ecosystem;liquid-staking-derivatives;rehypothecated-crypto
33312,SolvBTC,SolvBTC,solv-btc,2024-10-04T11:10:16.000Z,2025-01-31,arbitrum-ecosystem;avalanche-ecosystem;bitcoin-ecosystem;bnb-chain-ecosystem;corn-ecosystem;defi;ethereum-ecosystem;merlin-ecosystem;rehypothecated-crypto;starknet-ecosystem
30506,WZEDX,Wrapped Zedxion,wrapped-zedxion,2024-04-11T11:20:30.000Z,2025-01-31,bnb-chain-ecosystem;defi;rehypothecated-crypto;zedxion-smart-chain-ecosystem
10240,WFTM,Wrapped Fantom,wrapped-fantom,2021-06-02T00:00:00.000Z,2025-01-31,bnb-chain-ecosystem;celo-ecosystem;cronos-ecosystem;defi;ethereum-ecosystem;fantom-ecosystem;milkomeda-ecosystem;moonbeam-ecosystem;rehypothecated-crypto
32554,wIOTA,wIOTA,wiota,2017-06-13T00:00:00.000Z,2025-01-31,iota-evm-ecosystem;rehypothecated-crypto
33310,xSolvBTC,xSolvBTC,xsolvbtc,2024-10-04T10:40:57.000Z,2025-01-31,avalanche-ecosystem;bitcoin-ecosystem;bnb-chain-ecosystem;corn-ecosystem;defi;ethereum-ecosystem;merlin-ecosystem;rehypothecated-crypto
35347,MELANIA,Official Melania Meme,melania-meme,2025-01-19T23:21:51.000Z,2025-01-31,binance-ecosystem;binance-listing;celebrity-memes;made-in-america;memes;solana-ecosystem
30953,SBBTC,ShibaBitcoin,shibabitcoin,2024-04-26T11:08:10.000Z,2025-01-31,binance-smart-chain;bnb-chain-ecosystem;memes
33978,CMETH,Mantle Restaked Ether,mantle-restaked-ether,2024-11-14T10:21:06.000Z,2025-01-31,defi;ethereum-ecosystem;liquid-staking-derivatives;mantle-ecosystem;rehypothecated-crypto;restaking
28670,CAIR,Crypto-AI-Robo.com,crypto-ai-robo,2024-07-24T04:27:15.000Z,2025-01-31,ai-big-data;bnb-chain-ecosystem;solana-ecosystem
33696,EBTC,ether.fi Staked BTC,etherfi-ebtc,2024-10-29T12:30:45.000Z,2025-01-31,defi;ethereum-ecosystem;rehypothecated-crypto
33469,WCHZ,Wrapped Chiliz,wrapped-chiliz,2019-07-01T00:00:00.000Z,2025-01-31,chiliz-chain-ecosystem;defi;rehypothecated-crypto;wrapped-tokens
32272,PUMPBTC,pumpBTC (Rehypothecated BTC),pumpbtc-btc,2024-07-18T02:12:24.000Z,2025-01-31,bnb-chain-ecosystem;defi;ethereum-ecosystem;rehypothecated-crypto;restaking
33553,INSURANCE,insurance,insurance,2024-10-22T04:11:08.000Z,2025-01-31,binance-smart-chain
20721,BTC.b,Bitcoin Avalanche Bridged,bitcoin-avalanche-bridged,2022-06-22T17:15:22.000Z,2025-01-31,avalanche-ecosystem;bitcoin-ecosystem;defi;rehypothecated-crypto
26133,TBTC,tBTC,tbtc-token,2023-05-29T05:04:40.000Z,2025-01-31,arbitrum-ecosystem;base-ecosystem;bitcoin-ecosystem;defi;ethereum-ecosystem;optimism-ecosystem;polygon-ecosystem;rehypothecated-crypto;solana-ecosystem;starknet-ecosystem
27750,TOSHI,Toshi,toshithecat,2023-08-04T09:39:48.000Z,2025-01-31,animal-memes;base-ecosystem;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-listing;bnb-chain-ecosystem;cat-themed;doggone-doggerel;memes
27568,slisBNB,Lista Staked BNB,slisbnb,2023-07-11T06:49:41.000Z,2025-01-31,binance-smart-chain;bnb-chain-ecosystem;defi;rehypothecated-crypto;staking
16116,SOL,Wrapped Solana,wrapped-solana,2021-12-16T04:30:23.000Z,2025-01-31,avalanche-ecosystem;bnb-chain-ecosystem;defi;ethereum-ecosystem;monad-ecosystem;near-protocol-ecosystem;neon-evm-ecosystem;osmosis-ecosystem;polygon-ecosystem;rehypothecated-crypto;solana-ecosystem;terra-ecosystem
32591,sSOL,Solayer SOL,solayer-sol,2024-08-08T02:10:16.000Z,2025-01-31,defi;rehypothecated-crypto;solana-ecosystem;staking
33055,slisBNBx,slisBNBx,slisbnbx,2024-09-23T14:14:03.000Z,2025-01-31,bnb-chain-ecosystem;defi;rehypothecated-crypto
35697,PI,Pi,pi,2025-02-11T07:16:10.000Z,2025-02-28,layer-1;mobile-mining
35626,IP,Story,story-protocol,2025-02-06T07:02:40.000Z,2025-02-28,ai-big-data;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-listing;layer-1;made-in-america;smart-contracts;story-ecosystem
24647,BERA,Berachain,berachain,2025-02-06T13:00:00.000Z,2025-02-28,amber-group-portfolio;bera-chain-ecosystem;binance-ecosystem;binance-hodler-airdrops;binance-listing;cmc-crypto-yearbook-2024-2025;defi;layer-1;modular-blockchain
35763,KAITO,KAITO,kaito,2025-02-14T13:09:33.000Z,2025-02-28,ai-big-data;base-ecosystem;binance-ecosystem;binance-hodler-airdrops;binance-listing;communications-social-media;dragonfly-capital-portfolio;governance;hashkey-capital-portfolio;social-token;spartan-group
9067,OHM,Olympus v2,olympus,2021-04-01T00:00:00.000Z,2025-02-28,arbitrum-ecosystem;defi;defi-2;ethereum-ecosystem;olympus-pro-ecosystem;protocol-owned-liquidity;solana-ecosystem
23951,STIK,Staika,staika,2023-03-15T10:03:10.000Z,2025-02-28,dwf-labs-portfolio;solana-ecosystem
34143,WHITE,WhiteRock,whiterock,2024-11-21T12:54:14.000Z,2025-02-28,ethereum-ecosystem;solana-ecosystem
27599,APFC,APF coin,apf-coin,2023-07-17T12:29:37.000Z,2025-02-28,ethereum-ecosystem
29779,ZKJ,Polyhedra Network,polyhedra-network,2024-03-19T09:05:12.000Z,2025-02-28,animoca-brands-portfolio;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-labs-portfolio;binance-listing;bnb-chain-ecosystem;defi;ethereum-ecosystem;hashkey-capital-portfolio;interoperability;layer-2;okx-ventures-portfolio;polychain-capital-portfolio;real-world-assets;real-world-assets-protocols
35268,GPS,GoPlus Security,goplus-security,2025-01-16T08:01:34.000Z,2025-02-28,base-ecosystem;binance-alpha;binance-ecosystem;binance-hodler-airdrops;binance-listing;bnb-chain-ecosystem
35445,CAR,Car,car,2025-01-24T04:38:30.000Z,2025-02-28,bnb-chain-ecosystem
32257,UXLINK,UXLINK,uxlink,2024-07-17T06:14:06.000Z,2025-02-28,arbitrum-ecosystem;arbitrum-ecosytem;binance-ecosystem;binance-listing;communications-social-media;ethereum-ecosystem;mantle-ecosystem;social-token;toncoin-ecosystem
32968,AIC,AI Companions,ai-companions,2024-09-09T15:50:28.000Z,2025-02-28,ai-big-data;bnb-chain-ecosystem;memes
30915,VERUM,Verum Coin,verum-coin,2024-04-25T07:51:24.000Z,2025-02-28,binance-chain;bnb-chain-ecosystem;tron20-ecosystem
28654,UPC,UPCX,upcx,2023-12-11T04:27:33.000Z,2025-02-28,ethereum-ecosystem;payments
33981,bUSD0,Bond USD0,usd0-liquid-bond,2024-11-14T13:45:03.000Z,2025-03-31,arbitrum-ecosystem;asset-backed-token;defi;ethereum-ecosystem;liquid-staking-derivatives;rehypothecated-crypto;staking
35837,WOULD,would,wouldmeme,2025-02-20T06:36:44.000Z,2025-03-31,memes;pump-fun-ecosystem;solana-ecosystem
36119,WAL,Walrus,walrus-xyz,2025-03-26T06:11:29.000Z,2025-03-31,binance-alpha-airdrops;binance-ecosystem;binance-hodler-airdrops;binance-liquidity-enhancement-program;binance-listing;depin;move-vm;storage;sui-ecosystem
20279,DHN,Dohrnii,dohrnii,2022-05-25T04:32:53.000Z,2025-03-31,education;ethereum-ecosystem
31503,BWB,Bitget Wallet Token,bitget-wallet-token,2024-05-29T07:20:08.000Z,2025-03-31,base-ecosystem;ethereum-ecosystem;governance;solana-ecosystem;toncoin-ecosystem;wallet;web3
35364,PLUME,Plume,plume,2025-01-20T17:00:10.000Z,2025-03-31,binance-alpha;binance-ecosystem;binance-hodler-airdrops;binance-labs-portfolio;binance-liquidity-enhancement-program;binance-listing;ethereum-ecosystem;layer-1;made-in-america;real-world-assets;real-world-assets-protocols;wlfi-ecosystem
28476,osETH,StakeWise Staked ETH,staked-eth,2023-11-21T04:37:55.000Z,2025-03-31,defi;eigenlayer-ecosystem;ethereum-ecosystem;liquid-staking-derivatives;rehypothecated-crypto
35429,LAYER,Solayer,solayer,2025-01-23T10:38:59.000Z,2025-03-31,binance-ecosystem;binance-hodler-airdrops;binance-labs-portfolio;binance-listing;defi;polychain-capital-portfolio;restaking;solana-ecosystem
33280,CHEEMS,Cheems (cheems.pet),cheems-pet,2024-10-03T03:58:19.000Z,2025-03-31,animal-memes;binance-alpha;binance-ecosystem;binance-listing;bnb-chain-ecosystem;doggone-doggerel;memes
9462,WAVAX,Wrapped AVAX,wavax,2021-04-27T00:00:00.000Z,2025-03-31,aurora-ecosystem;avalanche-ecosystem;cronos-ecosystem;defi;linea-ecosystem;milkomeda-ecosystem;osmosis-ecosystem;rehypothecated-crypto;terra-ecosystem
7184,KOGE,48 Club Token,bnb48-club-token,2020-09-25T00:00:00.000Z,2025-03-31,binance-alpha;binance-chain;binance-ecosystem;bnb-chain-ecosystem
28853,JLP,Jupiter Perps LP,jupiter-perps-lp,2023-12-26T23:55:42.000Z,2025-04-30,defi;dex;lp-tokens;solana-ecosystem
32198,BABY,Babylon,babylon,2024-07-15T10:03:41.000Z,2025-04-30,amber-group-portfolio;binance-ecosystem;binance-hodler-airdrops;binance-listing;bitcoin-ecosystem;btcfi;cmc-crypto-yearbook-2024-2025;defi;framework-ventures-portfolio;galaxy-digital-portfolio;hashkey-capital-portfolio;okx-ventures-portfolio;paradigm-portfolio;polychain-capital-portfolio;staking
24257,LGCT,Legacy Token,legacy-network,2023-04-05T04:51:18.000Z,2025-04-30,base-ecosystem;bnb-chain-ecosystem;education;ethereum-ecosystem
30605,ALE,Ailey,project-ailey,2024-04-12T08:37:23.000Z,2025-04-30,bnb-chain-ecosystem
