cmc_id,symbol,asset_class,month_end,ym,lambda_z,n_channels,channels,raw_ch1_staking,raw_ch2_holding,raw_ch3_delegation,raw_ch3_voting
7186,CAKE,token,2026-03-31,2026-03,-0.31822709794591264,2,ch1_staking+ch2_holding,0.0194051271818122,0.3671240032642346,,
7224,DODO,token,2026-03-31,2026-03,0.2974903601245115,1,ch2_holding,,0.3779564888965551,,
7278,AAVE,token,2026-03-31,2026-03,-0.38463225550234487,3,ch1_staking+ch2_holding+ch3_voting,0.1955292038929607,0.2354778245531268,,0.0365612730813562
7288,XVS,token,2026-03-31,2026-03,-0.8967258807054639,1,ch2_holding,,0.0553354140440839,,
7429,LQTY,token,2026-03-31,2026-03,-0.18807922346799058,2,ch1_staking+ch2_holding,0.6116160132978996,0.1041017164155096,,
7501,WOO,token,2026-03-31,2026-03,-0.3821860741438647,1,ch2_holding,,0.1943398755241216,,
7617,SFI,token,2026-03-31,2026-03,1.53496433215204,1,ch2_holding,,0.7122637686903814,,
7737,API3,token,2026-03-31,2026-03,-0.01440743173039688,2,ch1_staking+ch2_holding,0.7075375668123951,0.1439455722580926,,
7950,FLR,coin,2026-03-31,2026-03,-0.6206582977828098,1,ch1_staking,0.1505220752024535,,,
8000,LDO,token,2026-03-31,2026-03,-0.05566406582138751,2,ch2_holding+ch3_voting,,0.3217855178019693,,0.0545336246478698
8083,LON,token,2026-03-31,2026-03,-0.5189562192161364,1,ch2_holding,,0.1573910134149628,,
8104,1INCH,token,2026-03-31,2026-03,-0.33972486159034093,3,ch1_staking+ch2_holding+ch3_voting,0.1771976025551286,0.3603977678565406,,0.0100446384038316
8119,SFP,other,2026-03-31,2026-03,2.5955004433399305,1,ch2_holding,,0.9987707583068544,,
8290,SUPER,token,2026-03-31,2026-03,-0.30150288486657517,1,ch2_holding,,0.2161366794505811,,
8420,DAO,token,2026-03-31,2026-03,-0.6909537472383018,1,ch2_holding,,0.110925368864765,,
8602,AUCTION,token,2026-03-31,2026-03,-0.6444567954941265,1,ch2_holding,,0.1234866588859456,,
8613,ALCX,token,2026-03-31,2026-03,0.4957598968985454,1,ch2_holding,,0.4315195948714699,,
8719,ILV,token,2026-03-31,2026-03,-0.0735815127087339,1,ch2_holding,,0.2777103170828312,,
9285,MOVR,coin,2026-03-31,2026-03,-0.5757207741075981,1,ch1_staking,0.1720898480297589,,,
9308,PYR,token,2026-03-31,2026-03,-0.49183755060216516,1,ch2_holding,,0.1647172025235005,,
9444,KNC,token,2026-03-31,2026-03,-0.31582735968923936,1,ch2_holding,,0.2122668799067621,,
9481,PENDLE,token,2026-03-31,2026-03,-0.2666381415551862,2,ch1_staking+ch2_holding,0.4049230811229711,0.177998587609171,,
9543,BICO,token,2026-03-31,2026-03,-0.44937306650616093,1,ch2_holding,,0.1761891093974073,,
9640,METIS,token,2026-03-31,2026-03,-0.7202893056034675,1,ch2_holding,,0.1030002803861579,,
9816,NFT,other,2026-03-31,2026-03,1.4207192103920598,1,ch2_holding,,0.6814001087277266,,
9903,CVX,token,2026-03-31,2026-03,0.40708641781347793,3,ch1_staking+ch2_holding+ch3_voting,0.497099568344606,0.1926201847236704,,0.2110987754121842
10407,BabyDoge,token,2026-03-31,2026-03,1.7982434256763742,1,ch2_holding,,0.7833894000751735,,
10508,FLUID,token,2026-03-31,2026-03,1.439940974141021,1,ch3_delegation,,,0.2057441249557154,
10804,FLOKI,token,2026-03-31,2026-03,1.4803210692458793,1,ch2_holding,,0.6975017284421433,,
10903,C98,token,2026-03-31,2026-03,0.06556104884137633,1,ch2_holding,,0.3153000945705533,,
11289,SPELL,token,2026-03-31,2026-03,-0.3410490280492556,1,ch2_holding,,0.2054531710677115,,
11584,BTRST,other,2026-03-31,2026-03,0.3830486816835139,1,ch3_delegation,,,0.1063610606874782,
11823,POKT,other,2026-03-31,2026-03,-0.6192694263788212,1,ch2_holding,,0.1302911016818652,,
11841,ARB,token,2026-03-31,2026-03,-0.23229913415562362,2,ch2_holding+ch3_voting,,0.2967949644200688,,0.0306479329178987
11857,GMX,token,2026-03-31,2026-03,0.07639469022303752,3,ch1_staking+ch2_holding+ch3_voting,0.6201427887400248,0.2751076004954717,,0.068774978058055
11865,BONE,token,2026-03-31,2026-03,-0.7480512037856066,1,ch3_delegation,,,1.1966051436474737e-08,
11948,XRD,coin,2026-03-31,2026-03,-0.21613240578120624,1,ch1_staking,0.344674352139475,,,
12409,WSTETH,other,2026-03-31,2026-03,-0.5999518372387549,1,ch2_holding,,0.135509805932274,,
12573,CPOOL,token,2026-03-31,2026-03,-0.04208623456080387,1,ch2_holding,,0.2862188602942356,,
12999,SSV,other,2026-03-31,2026-03,-0.06768182439203285,2,ch2_holding+ch3_voting,,0.4401239457217566,,0.0122079663338151
13663,GNS,token,2026-03-31,2026-03,1.0627761650343877,1,ch2_holding,,0.5847007287653498,,
13855,ENS,token,2026-03-31,2026-03,-0.32824548034024315,1,ch2_holding,,0.2089120876211622,,
14101,RON,coin,2026-03-31,2026-03,-0.2869574776447864,1,ch1_staking,0.310681845755019,,,
14280,EUL,token,2026-03-31,2026-03,0.2728670836468681,1,ch3_delegation,,,0.0960003220228112,
14519,VVS,token,2026-03-31,2026-03,0.800366647338021,1,ch2_holding,,0.51381001588082,,
14588,PEAQ,coin,2026-03-31,2026-03,0.9061528434589324,1,ch1_staking,0.8833153657830265,,,
14783,MAGIC,token,2026-03-31,2026-03,-0.897196203832552,1,ch2_holding,,0.0552083548502785,,
14803,AURORA,token,2026-03-31,2026-03,-0.9734730473931227,1,ch2_holding,,0.034601938345038,,
15060,RETH,other,2026-03-31,2026-03,-0.3237504669761088,1,ch2_holding,,0.2101264288714582,,
16116,SOL,token,2026-03-31,2026-03,-0.5029976265854411,1,ch2_holding,,0.1617022747524149,,
16876,ALI,token,2026-03-31,2026-03,-0.5164104965398676,1,ch2_holding,,0.1580787479792854,,
17520,ORBR,other,2026-03-31,2026-03,2.338474731046317,1,ch2_holding,,0.9293344964894324,,
17751,T,token,2026-03-31,2026-03,1.8162204088935472,1,ch3_delegation,,,0.241126919885436,
17799,AXL,token,2026-03-31,2026-03,-0.6709197719104615,1,ch2_holding,,0.1163376069778087,,
18876,APE,token,2026-03-31,2026-03,-0.14169178698117296,1,ch2_holding,,0.2593101235977726,,
18934,STG,token,2026-03-31,2026-03,0.030218709008634253,1,ch2_holding,,0.3057522561851734,,
19269,COW,token,2026-03-31,2026-03,-0.4203778969919965,2,ch2_holding+ch3_voting,,0.0958623340120201,,0.0643210257858815
19843,APEX,token,2026-03-31,2026-03,0.8093390096689977,1,ch2_holding,,0.5162339262918639,,
21159,ONDO,token,2026-03-31,2026-03,-0.47020392158686725,1,ch3_delegation,,,0.0261269072992602,
21535,cbETH,other,2026-03-31,2026-03,-0.791435639873754,1,ch2_holding,,0.0837798862487104,,
22691,STRK,coin,2026-03-31,2026-03,-0.4609502718656372,1,ch1_staking,0.2271739718795962,,,
23054,CHEEL,token,2026-03-31,2026-03,-0.748051188001401,1,ch3_delegation,,,1.3450292296020914e-08,
23121,BLUR,other,2026-03-31,2026-03,-0.7479969653998718,1,ch3_delegation,,,5.1121801543989785e-06,
23177,SFRXETH,other,2026-03-31,2026-03,0.47487775160219775,1,ch2_holding,,0.425878221114862,,
23635,FORM,other,2026-03-31,2026-03,-0.7480513310389534,1,ch3_delegation,,,2.6187110482185814e-27,
23782,LSETH,other,2026-03-31,2026-03,1.8848029497431984,1,ch2_holding,,0.8067737133497517,,
24613,EDU,other,2026-03-31,2026-03,-0.8643066381421302,1,ch2_holding,,0.0640935689946619,,
24760,WBETH,other,2026-03-31,2026-03,2.2117369287637856,1,ch2_holding,,0.8950959016697764,,
25147,SWETH,other,2026-03-31,2026-03,-0.5383823064869762,1,ch2_holding,,0.1521429980713258,,
26997,ZRO,token,2026-03-31,2026-03,-0.06956800703008481,1,ch2_holding,,0.2787945775975537,,
27075,MNT,other,2026-03-31,2026-03,-0.9402839944654908,1,ch2_holding,,0.0435680598586815,,
27565,ARKM,token,2026-03-31,2026-03,-0.6167568745825592,1,ch2_holding,,0.1309698750341428,,
27566,ETHX,other,2026-03-31,2026-03,-0.47133490589086946,1,ch2_holding,,0.1702560530665809,,
27657,LINEA,other,2026-03-31,2026-03,-0.7480151305202843,1,ch3_delegation,,,3.404054035693762e-06,
27765,ZBU,token,2026-03-31,2026-03,0.3222033797662659,1,ch2_holding,,0.3846327847691785,,
28321,POL,coin,2026-03-31,2026-03,-0.23718690800827286,1,ch1_staking,0.3345692398883552,,,
28476,osETH,other,2026-03-31,2026-03,-1.05089120377439,1,ch2_holding,,0.0136871927814854,,
28480,BLAST,token,2026-03-31,2026-03,-0.7480511477969526,1,ch3_delegation,,,1.7230849037696694e-08,
28695,weETH,other,2026-03-31,2026-03,-1.021046872300804,1,ch2_holding,,0.0217497278308916,,
28933,XAI,other,2026-03-31,2026-03,0.17143309173814603,1,ch2_holding,,0.3439017423361574,,
29035,METH,other,2026-03-31,2026-03,-0.5365838566402352,1,ch2_holding,,0.152628854654737,,
29160,HTX,other,2026-03-31,2026-03,-0.5731489197832687,1,ch2_holding,,0.1427506939247713,,
29242,RSETH,other,2026-03-31,2026-03,-1.0035894889964718,1,ch2_holding,,0.0264658919335008,,
29270,AERO,token,2026-03-31,2026-03,1.177144104783858,1,ch1_staking,1.0133776719457706,,,
29335,PIXEL,token,2026-03-31,2026-03,-0.967653736705816,1,ch2_holding,,0.0361740424620734,,
29520,EZETH,other,2026-03-31,2026-03,-0.5116271300005625,1,ch2_holding,,0.1593709886988149,,
29587,W,token,2026-03-31,2026-03,0.0968440610274471,1,ch3_delegation,,,0.0794482972852681,
29676,AEVO,token,2026-03-31,2026-03,0.05245455311429552,1,ch2_holding,,0.3117593357075844,,
29974,RSWETH,other,2026-03-31,2026-03,0.7372437758890474,1,ch2_holding,,0.4967571841252505,,
30083,ATH,token,2026-03-31,2026-03,-1.0038256770271137,1,ch2_holding,,0.0264020850334539,,
30096,DEGEN,other,2026-03-31,2026-03,1.6451092073148679,1,ch2_holding,,0.7420197348207919,,
30171,ENA,token,2026-03-31,2026-03,0.34011007413435224,1,ch2_holding,,0.3894703315940916,,
30494,EIGEN,token,2026-03-31,2026-03,-0.7480510222176504,1,ch3_delegation,,,2.903948454943302e-08,
30712,MERL,token,2026-03-31,2026-03,-1.1015271101605946,1,ch2_holding,,7.751834431415566e-06,,
32306,FBTC,token,2026-03-31,2026-03,0.15751146807489,1,ch2_holding,,0.3401407742330861,,
32684,S,coin,2026-03-31,2026-03,-0.04912804106984879,1,ch1_staking,0.4248281279749221,,,
33038,SKY,token,2026-03-31,2026-03,-0.8646104141889885,1,ch2_holding,,0.0640115029906995,,
33251,WLFI,token,2026-03-31,2026-03,-0.7480513309135793,1,ch3_delegation,,,1.1789327033513536e-11,
33310,xSolvBTC,token,2026-03-31,2026-03,0.17912043954447784,1,ch2_holding,,0.3459785022455017,,
33652,LBTC,token,2026-03-31,2026-03,-0.9990394816506515,1,ch2_holding,,0.0276950899717681,,
33696,EBTC,token,2026-03-31,2026-03,-0.383123871812274,1,ch2_holding,,0.1940865266904413,,
33824,SYRUP,token,2026-03-31,2026-03,-0.4169705990975465,1,ch2_holding,,0.1849427324899672,,
33978,CMETH,other,2026-03-31,2026-03,-0.6438630963621473,1,ch2_holding,,0.123647048474991,,
33981,bUSD0,other,2026-03-31,2026-03,-0.8745758821336748,1,ch2_holding,,0.0613193021397983,,
34103,AIXBT,other,2026-03-31,2026-03,-0.9749250217878922,1,ch2_holding,,0.0342096831370756,,
34104,MORPHO,token,2026-03-31,2026-03,-0.484148297431961,1,ch2_holding,,0.1667944771725707,,
34143,WHITE,token,2026-03-31,2026-03,2.5139584596300804,1,ch2_holding,,0.976741948506218,,
34466,PENGU,other,2026-03-31,2026-03,0.5672107836420784,1,ch2_holding,,0.4508222647667814,,
34812,BIO,token,2026-03-31,2026-03,-0.9264351797657093,1,ch2_holding,,0.0473093584033831,,
35509,VVV,token,2026-03-31,2026-03,-0.1741353965017743,2,ch1_staking+ch2_holding,0.7091160821204237,0.0567550911279035,,
35763,KAITO,token,2026-03-31,2026-03,1.303091656584236,1,ch2_holding,,0.6496226746715857,,
35818,SOSO,token,2026-03-31,2026-03,-1.0793569368117506,1,ch2_holding,,0.0059970902062649,,
35930,WXTZ,other,2026-03-31,2026-03,-0.9334468677353449,1,ch2_holding,,0.0454151300116123,,
35931,ZORA,token,2026-03-31,2026-03,-0.7480246130649817,1,ch3_delegation,,,2.512379116877356e-06,
35954,LION,token,2026-03-31,2026-03,1.6120357331880706,1,ch2_holding,,0.7330848372644858,,
36175,UNIBTC,token,2026-03-31,2026-03,-1.0501369902008804,1,ch2_holding,,0.0138909458250589,,
36410,MYX,token,2026-03-31,2026-03,-0.9563209511287101,1,ch2_holding,,0.0392356282444083,,
36458,AETHWETH,token,2026-03-31,2026-03,0.06949974001538353,1,ch2_holding,,0.3163641437239855,,
36671,SAHARA,token,2026-03-31,2026-03,-0.32700814819803176,1,ch2_holding,,0.2092463565852087,,
37574,TETH,other,2026-03-31,2026-03,-0.9069175697245403,1,ch2_holding,,0.0525820988960573,,
38056,CRCLon,other,2026-03-31,2026-03,-1.098422827541911,1,ch2_holding,,0.0008463830310642,,
38299,AVNT,token,2026-03-31,2026-03,-1.0452376650727933,1,ch2_holding,,0.0152145131027712,,
38339,UB,other,2026-03-31,2026-03,-1.1015557914450445,1,ch2_holding,,3.5e-09,,
38341,RAIN,other,2026-03-31,2026-03,-1.1009578346702256,1,ch2_holding,,0.0001615433039415,,
38408,BARD,token,2026-03-31,2026-03,-1.0525781293851877,1,ch2_holding,,0.0132314648026284,,
38417,RIVER,token,2026-03-31,2026-03,-1.1015548437838478,1,ch2_holding,,2.5951349526861056e-07,,
38481,XAN,other,2026-03-31,2026-03,3.476805349341279,2,ch1_staking+ch2_holding,3.000000004,0.7398939800206935,,
38482,FF,other,2026-03-31,2026-03,-1.0983233984480767,1,ch2_holding,,0.000873244096948,,
38786,syrupUSDT,token,2026-03-31,2026-03,-1.087908116553037,1,ch2_holding,,0.0036869635264659,,
39042,POWER,token,2026-03-31,2026-03,-1.101555804400667,1,ch2_holding,,0.0,,
39090,GTBTC,other,2026-03-31,2026-03,1.8061690989479204,1,ch2_holding,,0.7855305443188816,,
39125,LIT,token,2026-03-31,2026-03,-1.101555804400667,1,ch2_holding,,0.0,,
39720,EDGE,token,2026-03-31,2026-03,-1.101555804400667,1,ch2_holding,,0.0,,
1027,ETH,coin,2026-04-30,2026-04,0.532442177154705,1,ch1_staking,0.7019078942461743,,,
1274,WAVES,token,2026-04-30,2026-04,0.35689146327440263,1,ch2_holding,,0.3871784264987176,,
1727,BNT,token,2026-04-30,2026-04,0.5571862129644372,1,ch2_holding,,0.4396093689024853,,
1732,NMR,token,2026-04-30,2026-04,1.0960307579480593,1,ch2_holding,,0.5806621291288128,,
1839,BNB,coin,2026-04-30,2026-04,-0.5319135290834146,1,ch1_staking,0.1906427257579036,,,
1896,ZRX,token,2026-04-30,2026-04,0.9296202475811417,1,ch2_holding,,0.5371010278122187,,
1934,LRC,token,2026-04-30,2026-04,0.3487691453333593,1,ch2_holding,,0.3850522560184081,,
1958,TRX,coin,2026-04-30,2026-04,0.09123549933299968,1,ch1_staking,0.4899734768774393,,,
2010,ADA,coin,2026-04-30,2026-04,0.325333623349712,1,ch1_staking,0.602422929740537,,,
2011,XTZ,coin,2026-04-30,2026-04,-0.11148037744393194,1,ch1_staking,0.3925985426442981,,,
2634,XDC,coin,2026-04-30,2026-04,-0.6615196992643039,1,ch1_staking,0.1283861699408135,,,
2915,MOC,other,2026-04-30,2026-04,-1.1221932616144883,1,ch2_holding,,0.0,,
2930,IQ,token,2026-04-30,2026-04,0.11949235275298753,2,ch1_staking+ch2_holding,0.0907398513092686,0.5499948619368309,,
2933,BMX,token,2026-04-30,2026-04,2.2360389285044393,1,ch2_holding,,0.8790808486547398,,
2943,RPL,other,2026-04-30,2026-04,-0.15222595376146117,2,ch1_staking+ch2_holding,0.4554669548728363,0.2089810775688461,,
2982,MVL,token,2026-04-30,2026-04,2.2306686772438695,1,ch2_holding,,0.8776750837259415,,
3418,META,token,2026-04-30,2026-04,2.357201089637229,1,ch2_holding,,0.910797337987088,,
3701,RIF,other,2026-04-30,2026-04,-1.0395895044417376,1,ch2_holding,,0.0216230971673582,,
3814,CELR,token,2026-04-30,2026-04,1.1599648165718894,1,ch2_holding,,0.5973980792749485,,
3835,ORBS,token,2026-04-30,2026-04,0.10830836415183508,2,ch1_staking+ch2_holding,0.4118730482682614,0.3691372674277479,,
3855,LOCUS,token,2026-04-30,2026-04,2.047747437288107,1,ch2_holding,,0.8297919863837072,,
3874,IRIS,token,2026-04-30,2026-04,0.7582451445751653,1,ch2_holding,,0.4922403503903124,,
4006,AWE,token,2026-04-30,2026-04,0.8216386441362858,1,ch3_delegation,,,0.152465666060754,
4066,CHZ,coin,2026-04-30,2026-04,-0.4400808757787155,1,ch1_staking,0.2347547051360158,,,
4090,WXT,token,2026-04-30,2026-04,-0.7519198272305166,1,ch2_holding,,0.0969260808976522,,
4195,FTT,token,2026-04-30,2026-04,2.078659073441687,1,ch2_holding,,0.8378836923184995,,
5268,EWT,other,2026-04-30,2026-04,-1.118833394597241,1,ch2_holding,,0.0008795087956036,,
5426,SOL,coin,2026-04-30,2026-04,0.6117026603785308,1,ch1_staking,0.739980809224116,,,
5429,DEP,token,2026-04-30,2026-04,-0.226231870671311,1,ch2_holding,,0.2345348550435748,,
5567,CELO,coin,2026-04-30,2026-04,-0.6454908342059832,1,ch1_staking,0.1360856639602356,,,
5617,UMA,token,2026-04-30,2026-04,-0.27790781669607273,1,ch2_holding,,0.2210076979219955,,
5692,COMP,token,2026-04-30,2026-04,0.13430007259256901,1,ch2_holding,,0.3289109162296032,,
5805,AVAX,coin,2026-04-30,2026-04,0.08438001212701354,1,ch1_staking,0.4866804313280095,,,
5864,YFI,token,2026-04-30,2026-04,0.33058117034005213,2,ch1_staking+ch2_holding,0.0430537969242043,0.6864944866709247,,
6538,CRV,token,2026-04-30,2026-04,0.22815395458294255,2,ch1_staking+ch2_holding,0.5713436902452843,0.3449770392489052,,
6719,GRT,token,2026-04-30,2026-04,0.4607558933985477,1,ch2_holding,,0.4143669072854916,,
6748,CFG,token,2026-04-30,2026-04,0.2777130806512746,1,ch2_holding,,0.3664519859636502,,
6758,SUSHI,token,2026-04-30,2026-04,0.25627177357383557,2,ch1_staking+ch2_holding,0.0649784540019404,0.6356428063634217,,
6836,GLMR,coin,2026-04-30,2026-04,-0.46248506318298976,1,ch1_staking,0.2239928136170855,,,
6843,RAD,token,2026-04-30,2026-04,0.9593224799543919,2,ch2_holding+ch3_delegation,,0.2241541047958598,0.2865914827365624,
6892,EGLD,coin,2026-04-30,2026-04,0.09944473284886518,1,ch1_staking,0.4939167968897713,,,
6941,HBTC,token,2026-04-30,2026-04,2.4565329169112444,1,ch2_holding,,0.9367993241735688,,
6945,AMP,token,2026-04-30,2026-04,-0.270874439335454,1,ch2_holding,,0.2228488175912292,,
6953,FRAX,token,2026-04-30,2026-04,0.4173190092007522,3,ch1_staking+ch2_holding+ch3_voting,0.1895153236522236,0.1545042518889375,,0.2946080288457769
7083,UNI,token,2026-04-30,2026-04,0.721403143590452,1,ch2_holding,,0.4825962591964174,,
7127,VELO,token,2026-04-30,2026-04,-0.7752066917151444,1,ch1_staking,0.0737764196386903,,,
7186,CAKE,token,2026-04-30,2026-04,-0.24966755533629661,2,ch1_staking+ch2_holding,0.0181935664979556,0.3962599558707385,,
7224,DODO,token,2026-04-30,2026-04,0.31498272277849027,1,ch2_holding,,0.3762080203220401,,
7278,AAVE,token,2026-04-30,2026-04,-0.4123151828111427,3,ch1_staking+ch2_holding+ch3_voting,0.1578653080511745,0.2696938574037106,,0.0393815807264881
7288,XVS,token,2026-04-30,2026-04,-0.888966365388179,1,ch2_holding,,0.0610515551804279,,
7429,LQTY,token,2026-04-30,2026-04,-0.15396678656300758,2,ch1_staking+ch2_holding,0.6091465180894542,0.1243216165631742,,
7501,WOO,token,2026-04-30,2026-04,-0.33171228190655844,1,ch2_holding,,0.2069233606096987,,
7737,API3,token,2026-04-30,2026-04,0.008059761226707374,2,ch1_staking+ch2_holding,0.7262837968280834,0.1453143906165407,,
7950,FLR,coin,2026-04-30,2026-04,-0.585041799761714,1,ch1_staking,0.1651224658479574,,,
8000,LDO,token,2026-04-30,2026-04,-0.2413060554259812,2,ch2_holding+ch3_voting,,0.3017234481617097,,0.0422186455621238
8083,LON,token,2026-04-30,2026-04,-0.5265831385104566,1,ch2_holding,,0.155912224898036,,
8104,1INCH,token,2026-04-30,2026-04,-0.1764680416994484,2,ch1_staking+ch2_holding,0.1685955431561231,0.3526207326737515,,
8119,SFP,other,2026-04-30,2026-04,2.6934200543156144,1,ch2_holding,,0.9988090167724152,,
8290,SUPER,token,2026-04-30,2026-04,-0.34795305925561326,1,ch2_holding,,0.2026720296931446,,
8602,AUCTION,token,2026-04-30,2026-04,-0.5911964729119037,1,ch2_holding,,0.1389984614581039,,
8613,ALCX,token,2026-04-30,2026-04,0.5195917202506624,1,ch2_holding,,0.4297682987534915,,
8719,ILV,token,2026-04-30,2026-04,-0.026138724845809647,1,ch2_holding,,0.2869130238193464,,
9285,MOVR,coin,2026-04-30,2026-04,-0.6011234080692708,1,ch1_staking,0.1573976365143643,,,
9308,PYR,token,2026-04-30,2026-04,-0.4731360958705732,1,ch2_holding,,0.1699030000863028,,
9444,KNC,token,2026-04-30,2026-04,-0.3471538736313665,1,ch2_holding,,0.2028812316592453,,
9481,PENDLE,token,2026-04-30,2026-04,-0.2753331651162507,2,ch1_staking+ch2_holding,0.3900233243043349,0.1801934645188361,,
9543,BICO,token,2026-04-30,2026-04,-0.5521406583899966,1,ch2_holding,,0.1492220602538752,,
9640,METIS,token,2026-04-30,2026-04,-0.7213151368305485,1,ch2_holding,,0.1049374379708112,,
9674,WILD,token,2026-04-30,2026-04,-0.4026161008491673,1,ch2_holding,,0.188362943759331,,
9816,NFT,other,2026-04-30,2026-04,1.4616784286633815,1,ch2_holding,,0.6763773288183468,,
9903,CVX,token,2026-04-30,2026-04,0.20110475300927275,3,ch1_staking+ch2_holding+ch3_voting,0.4807607718553643,0.2043077347103503,,0.1657745047396669
10407,BabyDoge,token,2026-04-30,2026-04,1.8708933187947823,1,ch2_holding,,0.7834970729376861,,
10508,FLUID,token,2026-04-30,2026-04,1.391204198345659,1,ch3_delegation,,,0.208518026525273,
10804,FLOKI,token,2026-04-30,2026-04,1.580127917265408,1,ch2_holding,,0.70738372476362,,
10903,C98,token,2026-04-30,2026-04,0.5785194566791494,1,ch2_holding,,0.4451937492929977,,
11289,SPELL,token,2026-04-30,2026-04,-0.3167789472709812,1,ch2_holding,,0.2108324436455038,,
11584,BTRST,other,2026-04-30,2026-04,0.3531553386445121,1,ch3_delegation,,,0.1063610606874782,
11823,POKT,other,2026-04-30,2026-04,-0.5785552105639465,1,ch2_holding,,0.1423075511826342,,
11841,ARB,token,2026-04-30,2026-04,-0.4188630403678648,2,ch2_holding+ch3_voting,,0.2542842007532021,,0.0267174157110183
11857,GMX,token,2026-04-30,2026-04,0.1595823304264414,2,ch1_staking+ch2_holding,0.6029430384252077,0.2918570525995378,,
11865,BONE,token,2026-04-30,2026-04,-0.7276125212506352,1,ch3_delegation,,,1.1966051436474737e-08,
11948,XRD,coin,2026-04-30,2026-04,-0.1966374160110391,1,ch1_staking,0.3516932067534847,,,
12409,WSTETH,other,2026-04-30,2026-04,-0.568132858204487,1,ch2_holding,,0.1450357992126812,,
12573,CPOOL,token,2026-04-30,2026-04,0.0010151935776820248,1,ch2_holding,,0.2940210760029506,,
12999,SSV,other,2026-04-30,2026-04,-0.12283471853820149,2,ch2_holding+ch3_voting,,0.4233610530808262,,0.021917460954516
13663,GNS,token,2026-04-30,2026-04,1.0043307101165235,1,ch2_holding,,0.5566579056845214,,
13855,ENS,token,2026-04-30,2026-04,-0.2519443732933823,1,ch2_holding,,0.2278041207326613,,
14101,RON,coin,2026-04-30,2026-04,-0.2965672312845463,1,ch1_staking,0.3036917411312566,,,
14280,EUL,token,2026-04-30,2026-04,0.24513198440068845,1,ch3_delegation,,,0.0957302141661041,
14519,VVS,token,2026-04-30,2026-04,0.8625382439398676,1,ch2_holding,,0.5195410434657095,,
14588,PEAQ,coin,2026-04-30,2026-04,0.7472506516280869,1,ch1_staking,0.8050915294262838,,,
14783,MAGIC,token,2026-04-30,2026-04,-0.9018202153900071,1,ch2_holding,,0.0576868166131141,,
14803,AURORA,token,2026-04-30,2026-04,-0.9113992031832516,1,ch2_holding,,0.0551793352235558,,
15060,RETH,other,2026-04-30,2026-04,-0.3029061224032621,1,ch2_holding,,0.2144639181736308,,
16116,SOL,token,2026-04-30,2026-04,-0.4555494749662599,1,ch2_holding,,0.1745066310308878,,
16876,ALI,token,2026-04-30,2026-04,-0.5327192721304631,1,ch2_holding,,0.1543059757631472,,
17520,ORBR,other,2026-04-30,2026-04,2.4280176390823383,1,ch2_holding,,0.9293349103944332,,
17751,T,token,2026-04-30,2026-04,2.108427933905898,1,ch3_delegation,,,0.2791017952630732,
17799,AXL,token,2026-04-30,2026-04,-0.7310366967610088,1,ch2_holding,,0.1023926356253801,,
18037,MAV,token,2026-04-30,2026-04,-0.44854673687929525,1,ch2_holding,,0.1763397302902269,,
18876,APE,token,2026-04-30,2026-04,-0.18538372208301754,1,ch2_holding,,0.2452276312109369,,
18934,STG,token,2026-04-30,2026-04,0.07310961673802796,1,ch2_holding,,0.3128931560460004,,
19269,COW,token,2026-04-30,2026-04,-0.44421394211953247,2,ch2_holding+ch3_voting,,0.1192177948155513,,0.0681941405224789
19843,APEX,token,2026-04-30,2026-04,0.8838792758697784,1,ch2_holding,,0.5251274625689847,,
21159,ONDO,token,2026-04-30,2026-04,-0.4622171057583097,1,ch3_delegation,,,0.0261182338017388,
21535,cbETH,other,2026-04-30,2026-04,-0.7531973627004372,1,ch2_holding,,0.0965916618040622,,
21585,SAFE,coin,2026-04-30,2026-04,-0.4838226336521262,1,ch3_voting,,,,0.0448242564296814
22691,STRK,coin,2026-04-30,2026-04,-0.4674712102120084,1,ch1_staking,0.2215977089674298,,,
23054,CHEEL,token,2026-04-30,2026-04,-0.7276125061688,1,ch3_delegation,,,1.3450292296020914e-08,
23121,BLUR,other,2026-04-30,2026-04,-0.7275611114589302,1,ch3_delegation,,,5.071331307575788e-06,
23177,SFRXETH,other,2026-04-30,2026-04,0.5863914377970092,1,ch2_holding,,0.4472543893708469,,
23635,FORM,other,2026-04-30,2026-04,-0.727612642841424,1,ch3_delegation,,,2.6187110482185814e-27,
23711,PRIME,token,2026-04-30,2026-04,-0.6547919217101672,1,ch2_holding,,0.1223511488438511,,
23782,LSETH,other,2026-04-30,2026-04,1.319148014585697,1,ch2_holding,,0.6390672947667451,,
24613,EDU,other,2026-04-30,2026-04,-0.5721132131980908,1,ch2_holding,,0.1439938659431414,,
24760,WBETH,other,2026-04-30,2026-04,2.3319744543372636,1,ch2_holding,,0.9041937886454292,,
25147,SWETH,other,2026-04-30,2026-04,-0.5461894649850675,1,ch2_holding,,0.1507798977864635,,
26997,ZRO,token,2026-04-30,2026-04,0.11480399154244948,1,ch2_holding,,0.3238074479448883,,
27075,MNT,other,2026-04-30,2026-04,-0.9052895910937954,1,ch2_holding,,0.0567786418457582,,
27565,ARKM,token,2026-04-30,2026-04,-0.5909723866457158,1,ch2_holding,,0.1390571202803354,,
27566,ETHX,other,2026-04-30,2026-04,-0.5253567031545955,1,ch2_holding,,0.1562332675694221,,
27657,LINEA,other,2026-04-30,2026-04,-0.7275780531844082,1,ch3_delegation,,,3.404054035693762e-06,
