cmc_id,symbol,name,asset_class,sector,staking_start,dl_slug,dl_category,token_address,token_chain,token_chains,snapshot_space,gecko_id,dl_matched,n_dl_entries,has_address,has_snapshot
2682,HOT,Holo,other,DePIN;Storage,,,,,,,,,False,0,False,False
3600,HPO,Hippocrat,other,,,,,,,,,,False,0,False,False
3721,HPT,Huobi Pool Token,other,,,,,,,,,,False,0,False,False
3358,HSN,Helper Search Token,other,,,,,,,,,,False,0,False,False
2502,HT,Huobi Token,other,Exchange Token;Payments,,,,,,,,,False,0,False,False
5127,HTDF,Orient Walt,other,,,,,,,,,,False,0,False,False
29160,HTX,HTX,other,Exchange Token,,,,,,,,,False,0,False,False
1950,HVN,Hiveterminal Token,other,,,,,,,,,,False,0,False,False
3695,HYN,Hyperion,other,,,,,,,,,,False,0,False,False
525,HYP,HyperStake,other,,,,,,,,,,False,0,False,False
466,HZ,Horizon,other,,,,,,,,,,False,0,False,False
5560,ICH,Idea Chain Coin,other,,,,,,,,,,False,0,False,False
1408,ICN,Iconomi,other,,,,,,,,,,False,0,False,False
1791,ICO,ICO,other,,,,,,,,,,False,0,False,False
1276,ICOO,ICO OpenLedger,other,,,,,,,,,,False,0,False,False
2082,ICOS,ICOS,other,,,,,,,,,,False,0,False,False
21846,ID,SPACE ID,other,,,,,,,,,,False,0,False,False
2459,IDH,indaHash,other,,,,,,,,,,False,0,False,False
1888,IFT,InvestFeed,other,Liquid Staking,,,,,,,,,False,0,False,False
2276,IGNIS,Ignis,other,Payments,,,,,,,,,False,0,False,False
2552,IHT,IHT Real Estate Protocol,other,,,,,,,,,,False,0,False,False
10603,IMX,Immutable,other,Chain;NFT Marketplace;NFT;Gaming;Layer-2;Modular Blockchain;Privacy;Zero Knowledge,,immutablex,NFT Marketplace,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,Ethereum,Ethereum,,immutable-x,True,1,True,False
3116,INB,Insight Chain,other,DePIN,,,,,,,,,False,0,False,False
1475,INCNT,Incent,other,,,partyswap,Dexs,avax:0x25afd99fcb474d7c336a2971f26966da652a92bc,Avalanche,Avalanche,,party-v2,True,1,True,False
970,INDEX,CoinoIndex,other,Indexes,,,,,,,,,False,0,False,False
2209,INK,Ink,other,Identity,,,,,,,,,False,0,False,False
3787,INNBCL,Innovative Bioresearch Classic,other,,,,,,,,,,False,0,False,False
3085,INO,INO COIN,other,Payments,,,,,,,,,False,0,False,False
1626,INPAY,InPay,other,,,mistswap,Dexs,smartbch:0x5fA664f69c2A4A3ec94FaC3cBf7049BD9CA73129,smartBCH,smartBCH,,mistswap,True,1,True,False
2558,INSTAR,Insights Network,other,AI/Big Data,,,,,,,,,False,0,False,False
33553,INSURANCE,insurance,other,,,,,,,,,,False,0,False,False
2399,INT,INT,other,IoT,,,,,,,,,False,0,False,False
37028,INTCX,Intel tokenized stock (xStock),other,Tokenized Asset,,,,,,,,,False,0,False,False
29835,IO,io.net,other,AI/Big Data;DePIN,,,,,,,,,False,0,False,False
2405,IOST,IOST,coin,IoT,,,,,,,,,False,0,False,False
2433,IPC,IPChain,other,,,,,,,,,,False,0,False,False
28367,IPV,IPVERSE,other,,,,,,,,,,False,0,False,False
1845,IXT,IXT,other,,,,,,,,,,False,0,False,False
5677,IZE,IZE,other,,,,,,,,,,False,0,False,False
8425,JASMY,JasmyCoin,other,IoT,,,,,,,,,False,0,False,False
3828,JCT,Japan Content Token,other,,,,,,,,,,False,0,False,False
645,JINN,Jinn,other,,,,,,,,,,False,0,False,False
22533,JITOSOL,Jito Staked SOL,other,Liquid Staking,,,,,,,,,False,0,False,False
481,JLH,jl777hodl,other,,,,,,,,,,False,0,False,False
1516,JNS,Janus,other,,,,,,,,,,False,0,False,False
2498,JNT,Jibrel Network,other,,,,,,,,,,False,0,False,False
4967,JUL,Joule,other,,,,,,,,,,False,0,False,False
1379,JWL,Jewels,other,,,,,,,,,,False,0,False,False
3791,JWL,Jewel,other,Payments,,,,,,,,,False,0,False,False
2934,KAN,BitKan,other,CEX,,bitkan,CEX,0x1410434b0346f5be678d0fb554e5c7ab620f8f4a,Multi-Chain,Ethereum;Bitcoin;Solana;Tron;Polygon;Binance,,kan,True,1,True,False
24382,KAU,Kinesis Gold,other,Tokenized Asset,,,,,,,,,False,0,False,False
2379,KCASH,Kcash,other,,,,,,,,,,False,0,False,False
2087,KCS,KuCoin Token,other,Exchange Token,,,,,,,,,False,0,False,False
2398,KEY,SelfKey,other,AI/Big Data;Identity,,,,,,,,,False,0,False,False
6170,KFX,KnoxFS,other,,,,,,,,,,False,0,False,False
39072,KHYPE,Kinetiq Staked HYPE,other,Liquid Staking;Restaking,,,,,,,,,False,0,False,False
2017,KICK,KickToken [old],other,,,,,,,,,,False,0,False,False
6724,KLV,Klever Coin,other,,,,,,,,,,False,0,False,False
7184,KOGE,48 Club Token,other,,,,,,,,,,False,0,False,False
5185,KOK,KOK,other,,,,,,,,,,False,0,False,False
400,KORE,Kore,other,,,,,,,,,,False,0,False,False
1224,KR,Krypton,other,,,,,,,,,,False,0,False,False
2378,KRM,Karma,other,,,,,,,,,,False,0,False,False
5034,KSM,Kusama,coin,Liquid Staking,,,,,,,,,False,0,False,False
15185,KUJI,Kujira,coin,Liquidations,,,,,,,,,False,0,False,False
2090,LA,LATOKEN,other,Exchange Token;Payments,,,,,,,,,False,0,False,False
3657,LAMB,Lambda,other,AI/Big Data;DePIN;Storage,,,,,,,,,False,0,False,False
9720,LAT,PlatON,other,AI/Big Data,,,,,,,,,False,0,False,False
2760,LBA,Cred,other,Payments,,,,,,,,,False,0,False,False
4950,LCX,LCX,other,Exchange Token,,,,,,,,,False,0,False,False
3957,LEO,UNUS SED LEO,other,Exchange Token;Payments,,,,,,,,,False,0,False,False
2468,LET,LinkEye,other,,,,,,,,,,False,0,False,False
2600,LGO,LGO Token,other,Exchange Token,,,,,,,,,False,0,False,False
27657,LINEA,Linea,other,Layer-2;Zero Knowledge,,,,,,,,,False,0,False,False
1975,LINK,Chainlink,other,Oracle;Services;Interoperability;IoT;Privacy;RWA;Smart Contract Platform;Tokenized Asset,,,,,,,,,False,0,False,False
1309,LIR,LetItRide,other,,,,,,,,,,False,0,False,False
1454,LKK,Lykke,other,Exchange Token;Payments,,,,,,,,,False,0,False,False
3178,LKY,Linkey,other,,,,,,,,,,False,0,False,False
1380,LMC,LoMoCoin,other,,,,,,,,,,False,0,False,False
3636,LML,Lisk Machine Learning,other,,,,,,,,,,False,0,False,False
2287,LOC,LockTrip,other,,,,,,,,,,False,0,False,False
17081,LOOKS,LooksRare,other,NFT Marketplace;NFT,,looksrare,NFT Marketplace,0xf4d2888d29D722226FafA5d9B24F9164c092421E,Ethereum,Ethereum,,looksrare,True,1,True,False
2588,LOOM,Loom Network,other,Gaming,,,,,,,,,False,0,False,False
3640,LPT,Livepeer,other,Video Infrastructure;AI/Big Data;DePIN,,,,,,,,,False,0,False,False
5329,LRG,Largo Coin,other,,,,,,,,,,False,0,False,False
23782,LSETH,Liquid Staked ETH,other,Liquid Staking,,,,,,,,,False,0,False,False
5009,LST,LuckySevenToken,other,,,,,,,,,,False,0,False,False
550,LTBC,LTBcoin,other,,,,,,,,,,False,0,False,False
1068,LTD,LimitedCoin,other,,,,,,,,,,False,0,False,False
1658,LUN,Lunyr,other,,,,,,,,,,False,0,False,False
5094,LVX,Level01,other,,,,,,,,,,False,0,False,False
3070,LXT,Litex,other,,,,,,,,,,False,0,False,False
2554,LYM,Lympo,other,NFT,,,,,,,,,False,0,False,False
5625,LYXe,LUKSO (Old),other,NFT;Metaverse,,,,,,,,,False,0,False,False
291,MAID,MaidSafeCoin,other,DePIN;Storage,,,,,,,,,False,0,False,False
1966,MANA,Decentraland,other,NFT;Gaming;Metaverse;Payments,,,,,,,,,False,0,False,False
13631,MANTA,Manta Network,other,Canonical Bridge;Layer-2;Modular Blockchain;Privacy;Zero Knowledge,,manta-pacific,Canonical Bridge,manta:0x95cef13441be50d20ca4558cc0a27b601ac544e5,Ethereum,Ethereum,,manta-network,True,1,True,False
1056,MAPC,MapCoin,other,,,,,,,,,,False,0,False,False
3175,MARO,Maro,other,,,,,,,,,,False,0,False,False
651,MARYJ,MaryJane,other,,,,,,,,,,False,0,False,False
8536,MASK,Mask Network,other,NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
5548,MASS,Massnet,other,,,,,,,,,,False,0,False,False
5616,MATH,MATH,other,,,,,,,,,,False,0,False,False
4469,MB,MineBee,other,AI/Big Data,,,,,,,,,False,0,False,False
4209,MB8,MB8 Coin,other,,,,,,,,,,False,0,False,False
7059,MBN,Mobilian Coin,other,,,,,,,,,,False,0,False,False
1815,MBRS,Embers,other,,,,,,,,,,False,0,False,False
18895,MBX,MARBLEX,other,Gaming,,,,,,,,,False,0,False,False
1690,MCAP,MCAP,other,,,,,,,,,,False,0,False,False
1776,MCO,MCO,other,Payments,,defi-swap,Dexs,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,Ethereum,Ethereum,,crypto-com-chain,True,1,True,False
16946,MCT,Metacraft,other,,,,,,,,,,False,0,False,False
1954,MDA,Moeda Loyalty Points,other,,,,,,,,,,False,0,False,False
2274,MDS,MediShares,other,,,,,,,,,,False,0,False,False
32197,ME,Magic Eden,other,NFT Marketplace;NFT,,magic-eden,NFT Marketplace,solana:MEFNBXixkEbait3xn9bkm8WsJzXtVsaJEn4c8Sam21u,Multi-Chain,Bitcoin;Solana;Arbitrum;Base;Ethereum,,magic-eden,True,1,True,False
2303,MED,MediBloc,other,,,,,,,,,,False,0,False,False
2845,MEDX,MediBloc [ERC20],other,,,,,,,,,,False,0,False,False
35347,MELANIA,Official Melania Meme,other,Meme,,melania-meme,Meme,solana:FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,,,,melania-meme,True,1,True,False
1590,MER,Mercury,other,,,,,,,,,,False,0,False,False
29035,METH,Mantle Staked Ether,other,Liquid Staking,,,,,,,,,False,0,False,False
4676,MEXC,MEXC Token,other,,,,,,,,,,False,0,False,False
1649,MGC,MergeCoin,other,,,,,,,,,,False,0,False,False
29839,MGC,Meta Games Coin,other,,,,,,,,,,False,0,False,False
1715,MGO,MobileGo,other,Gaming,,,,,,,,,False,0,False,False
556,MGW,MGW,other,,,,,,,,,,False,0,False,False
3756,MHC,#MetaHash,other,,,,,,,,,,False,0,False,False
1051,MI,Xiaomicoin,other,,,,,,,,,,False,0,False,False
989,MMBTCD,MMBTCD,other,,,,,,,,,,False,0,False,False
686,MMNXT,MMNXT,other,,,,,,,,,,False,0,False,False
1673,MNE,Minereum,other,,,,,,,,,,False,0,False,False
27075,MNT,Mantle,other,Canonical Bridge;Foundation;Layer-2,,mantle-treasury,Foundation,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,,,bitdao.eth,,True,1,True,True
32856,MNT,Mr Mint,other,Canonical Bridge;Foundation,,,,,,,,,False,0,False,False
575,MNTA,Moneta,other,Services,,,,,,,,,False,0,False,False
7878,MOB,MobileCoin,other,Payments;Privacy,,,,,,,,,False,0,False,False
24600,MOBILE,Helium Mobile,other,DePIN,,,,,,,,,False,0,False,False
2915,MOC,Moss Coin,other,Dual-Token Stablecoin,,,,,,,,,False,0,False,False
31526,MOCA,Moca Network,other,Chain;NFT;Gaming;Identity;Metaverse,,moca-network,Chain,0xf944e35f95e819e752f3ccb5faf40957d311e8c5,,,,mocaverse,True,1,True,False
2080,MOD,Modum,other,,,,,,,,,,False,0,False,False
2441,MOF,Molecular Future,other,,,,,,,,,,False,0,False,False
27659,MOG,Mog Coin,other,Meme,,,,,,,,,False,0,False,False
33093,MOODENG,Moo Deng (moodengsol.com),other,Meme,,,,,,,,,False,0,False,False
155,MRC,microCoin,other,,,,,,,,,,False,0,False,False
621,MRKT,FreeMarket,other,,,,,,,,,,False,0,False,False
21178,MRS,Metars Genesis,other,NFT Marketplace,,metars-go,NFT Marketplace,bcs:0x238d02ee3f80fbf5e381f049616025c186889b68,,,,metars-genesis,True,1,True,False
1550,MSCN,Master Swiscoin,other,,,,,,,,,,False,0,False,False
11461,MSOL,Marinade Staked SOL,other,Liquid Staking,,,,,,,,,False,0,False,False
2711,MTC,DOC.COM,other,AI/Big Data;Payments,,,,,,,,,False,0,False,False
6498,MTC,Metacoin,other,,,,,,,,,,False,0,False,False
1788,MTL,Metal DAO,other,Layer-2;Payments,,,,,,,,,False,0,False,False
2497,MTN,Medicalchain,other,,,,,,,,,,False,0,False,False
4451,MTXLT,Tixl [old],other,,,,,,,,,,False,0,False,False
28412,MUBI,Multibit,other,Bridge;Interoperability,,multibit-protocol,Bridge,0x38e382f74dfb84608f3c1f10187f6bef5951de93,Multi-Chain,Bitcoin;Ethereum;BounceBit;Polygon;Binance,,multibit,True,1,True,False
17050,MULTI,Multichain,other,Bridge,,multichain,Bridge,0x9Fb9a33956351cf4fa040f65A13b835A3C8764E3,Multi-Chain,Binance;Ethereum;Polygon;Arbitrum;Optimism;Avalanche;Klaytn;Fantom;Cronos;Kucoin;Polygon zkEVM;Harmony;Arbitrum Nova;OKExChain;Dogechain;Moonbeam;IoTeX;Bittorrent;Velas;Kava;DFK;Fuse;Metis;Moonriver;xDai;Telos;Celo;Aurora;Kardia;Heco;CLV;Cube;Milkomeda;Milkomeda A1;Evmos;Fusion;RSK;Hoo;TomoChain;ThunderCore;Boba;Astar;Conflux;Ronin;smartBCH;EthereumPoW;Oasis;REI;GodwokenV1;OntologyEVM;EthereumClassic;Bitgert;Syscoin;Shiden,,multichain,True,1,True,False
30285,MUMU,Mumu the Bull (SOL),other,Meme,,,,,,,,,False,0,False,False
8502,MUSH,Mushroom,other,,,,,,,,,,False,0,False,False
17704,MV,GensoKishi Metaverse,other,Gaming,,gensokishi,Gaming,polygon:0xa3c322ad15218fbfaed26ba7f616249f7705d945,Polygon,Polygon,,gensokishis-metaverse,True,1,True,False
4041,MX,MX Token,other,Exchange Token,,,,,,,,,False,0,False,False
3628,MXC,Moonchain,other,DePIN;IoT,,,,,,,,,False,0,False,False
1902,MYB,MyBit,other,IoT,,,,,,,,,False,0,False,False
28382,MYRO,Myro,other,Meme,,,,,,,,,False,0,False,False
1721,MYST,Mysterium,other,DePIN,,,,,,,,,False,0,False,False
12749,NAKA,Nakamoto Games,other,NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
2595,NANJ,NANJCOIN,other,,,,,,,,,,False,0,False,False
267,NAS,Nas,other,,,,,,,,,,False,0,False,False
1908,NAS,Nebulas,other,,,,,,,,,,False,0,False,False
321,NAUT,NautilusCoin,other,,,,,,,,,,False,0,False,False
2544,NCASH,Nitro Network,other,IoT,,,,,,,,,False,0,False,False
1872,NDC,NEVERDIE,other,,,,,,,,,,False,0,False,False
1955,NEBL,Neblio,coin,,,,,,,,,,False,0,False,False
32521,NEIRO,Neiro,other,Meme,,,,,,,,,False,0,False,False
1811,NET,Nimiq Exchange Token,other,,,,,,,,,,False,0,False,False
3788,NET,NEXT,other,Exchange Token,,,,,,,,,False,0,False,False
2694,NEXO,Nexo,other,CEX;Payments,,nexo,CEX,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,Multi-Chain,Ethereum;Binance;Polygon;Avalanche;Arbitrum;Optimism;Fantom,,nexo,True,1,True,False
9816,NFT,AINFT,other,NFT,,,,,,,,,False,0,False,False
2305,NGC,NAGA,other,Exchange Token,,,,,,,,,False,0,False,False
39064,NIGHT,Midnight,other,Privacy;Zero Knowledge,,,,,,,,,False,0,False,False
29447,NMT,NetMind Token,other,AI Agents;AI/Big Data,,,,,,,,,False,0,False,False
2599,NOAH,Noah Coin,other,,,,,,,,,,False,0,False,False
595,NODE,Node,other,DePIN,,,,,,,,,False,0,False,False
28850,NOT,Notcoin,other,Gaming;Meme,,,,,,,,,False,0,False,False
748,NOXT,NobleNXT,other,,,,,,,,,,False,0,False,False
4110,NPC,NPCoin,other,,,,,,,,,,False,0,False,False
27960,NPC,Non-Playable Coin,other,Meme,,,,,,,,,False,0,False,False
2603,NPXS,Pundi X,other,Payments,,,,,,,,,False,0,False,False
699,NSR,NuShares,other,Payments,,,,,,,,,False,0,False,False
4761,NU,NuCypher,other,,,,,,,,,,False,0,False,False
1794,NVST,NVO,other,,,,,,,,,,False,0,False,False
4890,NWC,Numerico,other,Metaverse,,,,,,,,,False,0,False,False
1481,NXC,Nexium,other,,,,,,,,,,False,0,False,False
667,NXTI,NXTInspect,other,,,,,,,,,,False,0,False,False
532,NXTTY,Nxttycoin,other,,,,,,,,,,False,0,False,False
622,NXTV,NXTventure,other,,,,,,,,,,False,0,False,False
649,NXTcoinsco,Tradebots,other,,,,,,,,,,False,0,False,False
647,NXTprivacy,NXTprivacy,other,,,,,,,,,,False,0,False,False
4268,NYE,NewYork Exchange,other,,,,,,,,,,False,0,False,False
1853,OAX,OAX,other,,,,,,,,,,False,0,False,False
1123,OBITS,OBITS,other,Exchange Token,,,,,,,,,False,0,False,False
2458,OCN,Odyssey,other,,,,,,,,,,False,0,False,False
2005,ODN,Obsidian,other,,,,,,,,,,False,0,False,False
3897,OKB,OKB,other,Exchange Token;Layer-2,,,,,,,,,False,0,False,False
3782,ONOT,ONOToken,other,,,,,,,,,,False,0,False,False
11840,OP,Optimism,other,Canonical Bridge;Foundation;Layer-2;Modular Blockchain,,optimism-foundation,Foundation,optimism:0x4200000000000000000000000000000000000042,,,,optimism,True,1,True,False
1124,OPENBTC,OpenBTC,other,,,,,,,,,,False,0,False,False
17520,ORBR,Orbler,other,,,,,,,,,,False,0,False,False
5326,ORC,Orbit Chain,other,Bridge,,orbit-bridge,Bridge,eth:0x662b67d00A13FAf93254714DD601F5Ed49Ef2F51,Multi-Chain,Silicon zkEVM;Ripple;Binance;WEMIX;Klaytn;Ethereum;TON;Polygon;Celo;Heco;Meta,,orbit-chain,True,1,True,False
25028,ORDI,ORDI,other,,,,,,,,,,False,0,False,False
1998,ORMEUS,Ormeus Coin,other,Payments,,,,,,,,,False,0,False,False
3598,OSA,Optimal Shelf Availability Token,other,,,,,,,,,,False,0,False,False
27533,OSAK,Osaka Protocol,other,Meme,,,,,,,,,False,0,False,False
4203,OSC,Oasis City,other,,,,,,,,,,False,0,False,False
2069,OTN,Open Trading Network,other,,,,,,,,,,False,0,False,False
3784,OVC,OVCODE,other,,,,,,,,,,False,0,False,False
5026,OXT,Orchid,other,DePIN,,,,,,,,,False,0,False,False
27178,PAAL,PAAL AI,other,Telegram Bot;AI Agents;AI/Big Data,,paal-ai,Telegram Bot,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,Ethereum,Ethereum,,paal-ai,True,1,True,False
2900,PAI,Project Pai,other,AI/Big Data;Identity,,,,,,,,,False,0,False,False
751,PANGEA,Pangea Poker,other,,,,,,,,,,False,0,False,False
4705,PAXG,PAX Gold,other,RWA;Tokenized Asset,,,,,,,,,False,0,False,False
2191,PAYX,Paypex,other,,,,,,,,,,False,0,False,False
1841,PBT,Primalbase Token,other,,,,,,,,,,False,0,False,False
4200,PCX,ChainX,other,,,,,,,,,,False,0,False,False
7461,PDA,PlayDapp,other,Gaming;Metaverse,,,,,,,,,False,0,False,False
1277,PDC,Project Decorum,other,,,,,,,,,,False,0,False,False
33771,PEANUT,Peanut,other,Meme,,,,,,,,,False,0,False,False
34466,PENGU,Pudgy Penguins,other,Chain;NFT;Meme,,pudgy-penguins,Chain,solana:2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,,,,pudgy-penguins,True,1,True,False
24478,PEPE,Pepe,other,Meme,,,,,,,,,False,0,False,False
1405,PEPECASH,Pepe Cash,other,Meme,,,,,,,,,False,0,False,False
24835,PEPECOIN,PepeCoin,other,Meme,,,,,,,,,False,0,False,False
76,PHS,Philosopher Stones,other,,,,,,,,,,False,0,False,False
38849,PIEVERSE,Pieverse,other,Payments,,,,,,,,,False,0,False,False
35053,PIPPIN,pippin,other,Meme,,,,,,,,,False,0,False,False
3731,PLA,PlayChip,other,Exchange Token;Gaming,,,,,,,,,False,0,False,False
1784,PLBT,Polybius,other,,,,,,,,,,False,0,False,False
3364,PLC,PLATINCOIN,other,Payments,,,,,,,,,False,0,False,False
5084,PLF,PlayFuel,other,,,,,,,,,,False,0,False,False
3753,PLTC,PlatonCoin,other,,,,,,,,,,False,0,False,False
1392,PLU,Pluton,other,Payments,,,,,,,,,False,0,False,False
3164,PMA,PumaPay,other,,,,,,,,,,False,0,False,False
3581,PNK,Kleros,other,Services;Prediction Market,,kleros,Services,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,Multi-Chain,Ethereum;xDai,,kleros,True,1,True,False
2691,PNT,Penta,other,Bridge,,,,,,,,,False,0,False,False
33788,PNUT,Peanut the Squirrel,other,Meme,,,,,,,,,False,0,False,False
2548,POA,POA Network,other,,,,,,,,,,False,0,False,False
1937,POE,Po.et,other,,,,,,,,,,False,0,False,False
11823,POKT,Pocket Network,other,DePIN,,,,,,,,,False,0,False,False
28321,POL,Polygon (prev. MATIC),coin,Chain;Layer-2,,polygon-bridge,Chain,0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,Ethereum,Ethereum,,polygon-ecosystem-token,True,1,True,False
28782,POPCAT,Popcat (SOL),other,Meme,,,,,,,,,False,0,False,False
1495,POSW,PoSW Coin,other,,,,,,,,,,False,0,False,False
2132,POWR,Powerledger,other,,,,,,,,,,False,0,False,False
1789,PPT,Populous,other,Prediction Market,,,,,,,,,False,0,False,False
1327,PPY,Peerplays [old],other,,,,,,,,,,False,0,False,False
1719,PPY,Peerplays,other,,,,,,,,,,False,0,False,False
2245,PRE,Presearch,other,AI/Big Data,,,,,,,,,False,0,False,False
2094,PRG,Paragon,other,,,,,,,,,,False,0,False,False
1974,PRO,Propy,other,RWA;Smart Contract Platform;Tokenized Asset,,,,,,,,,False,0,False,False
4120,PROM,Prom,other,,,,,,,,,,False,0,False,False
37593,PROVE,Succinct,other,Layer-2;Privacy;Zero Knowledge,,,,,,,,,False,0,False,False
2455,PRS,PressOne,other,,,,,,,,,,False,0,False,False
1404,PSB,Pesobit,other,,,,,,,,,,False,0,False,False
1930,PST,Primas,other,,,,,,,,,,False,0,False,False
1708,PTOY,Patientory,other,,,,,,,,,,False,0,False,False
62,PTS,BitShares PTS,other,DEX Aggregator,,,,,,,,,False,0,False,False
2946,PTT,Proton Token,other,,,,,,,,,,False,0,False,False
9040,PUNDIX,Pundi X (New),other,,,,,,,,,,False,0,False,False
648,Privatebet,Privatebet,other,,,,,,,,,,False,0,False,False
2213,QASH,QASH,other,Payments,,,,,,,,,False,0,False,False
1709,QAU,Quantum,other,,,,,,,,,,False,0,False,False
3224,QBIT,Qubitica,other,AI/Big Data,,,,,,,,,False,0,False,False
529,QBK,Qibuck,other,,,,,,,,,,False,0,False,False
2840,QKC,QuarkChain,coin,Payments,,,,,,,,,False,0,False,False
2321,QLC,Kepple,other,,,,,,,,,,False,0,False,False
344,QORA,Qora,other,,,,,,,,,,False,0,False,False
4644,QQQ,Poseidon Network,other,,,,,,,,,,False,0,False,False
37057,QQQX,Nasdaq tokenized ETF (xStock),other,Tokenized Asset,,,,,,,,,False,0,False,False
1226,QWARK,Qwark,other,,,,,,,,,,False,0,False,False
11346,RACA,RACA,other,NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
38341,RAIN,Rain,other,Prediction Market,,rain,Prediction Market,arbitrum:0x25118290e6A5f4139381D072181157035864099d,Arbitrum,Arbitrum,,rain,True,1,True,False
2161,RDN,Raiden Network Token,other,,,,,,,,,,False,0,False,False
34434,REKT,Rekt (rekt.com),other,Meme,,,,,,,,,False,0,False,False
5777,RENBTC,renBTC,other,Wrapped Asset,,,,,,,,,False,0,False,False
2829,REPO,REPO,other,,,,,,,,,,False,0,False,False
3280,RET,RealTract,other,,,,,,,,,,False,0,False,False
15060,RETH,Rocket Pool ETH,other,Liquid Staking,,,,,,,,,False,0,False,False
5816,REW,Rewardiqa,other,,,,,,,,,,False,0,False,False
2553,RFR,Refereum,other,Gaming,,,,,,,,,False,0,False,False
3701,RIF,Rootstock Infrastructure Framework,other,DePIN;Storage;Payments,,,,,,,,,False,0,False,False
5072,RKN,Rakon,other,,,,,,,,,,False,0,False,False
2550,RKT,Rock,other,,,,,,,,,,False,0,False,False
15271,RLB,Rollbit Coin,other,,,,,,,,,,False,0,False,False
1683,RLT,RouletteToken,other,,,,,,,,,,False,0,False,False
12140,RMRK,RMRK,other,NFT;Metaverse,,,,,,,,,False,0,False,False
1559,RNS,Renos,other,,,,,,,,,,False,0,False,False
2400,RNT,OneRoot Network,other,RWA,,,,,,,,,False,0,False,False
2612,RNTB,BitRent,other,,,,,,,,,,False,0,False,False
1461,ROUND,Round,other,,,,,,,,,,False,0,False,False
2943,RPL,Rocket Pool,other,Liquid Staking,,rocket-pool,Liquid Staking,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,Ethereum,Ethereum,rocketpool-dao.eth,rocket-pool,True,1,True,True
29242,RSETH,Kelp DAO Restaked ETH,other,Liquid Staking;Restaking,,,,,,,,,False,0,False,False
17917,RSS3,RSS3,other,AI/Big Data,,,,,,,,,False,0,False,False
29974,RSWETH,Restaked Swell Ethereum,other,Liquid Staking,,,,,,,,,False,0,False,False
2476,RUFF,Ruff,other,IoT,,,,,,,,,False,0,False,False
1208,RVR,RevolutionVR,other,,,,,,,,,,False,0,False,False
1991,RVT,Rivetz,other,Payments,,,,,,,,,False,0,False,False
3733,S4F,S4FE,other,,,,,,,,,,False,0,False,False
8757,SAFEMOON,SafeMoon,other,Meme,,,,,,,,,False,0,False,False
9721,SAMO,Samoyedcoin,other,Meme,,,,,,,,,False,0,False,False
1807,SAN,Santiment Network Token,other,AI/Big Data,,,,,,,,,False,0,False,False
6210,SAND,The Sandbox,other,Gaming;NFT;Metaverse,,the-sandbox,Gaming,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,Multi-Chain,Polygon;Ethereum,,the-sandbox,True,1,True,False
28194,SATS,SATS (Ordinals),other,,,,,,,,,,False,0,False,False
30953,SBBTC,ShibaBitcoin,other,Meme,,,,,,,,,False,0,False,False
3772,SCC,STEM CELL COIN,other,,,,,,,,,,False,0,False,False
1969,SCL,Sociall,other,,,,,,,,,,False,0,False,False
346,SCOT,Scotcoin,other,,,,,,,,,,False,0,False,False
1113,SCRT,SecretCoin,other,,,,,,,,,,False,0,False,False
493,SDC,ShadowCash,other,,,,,,,,,,False,0,False,False
2830,SEELE,Seele-N,other,AI/Big Data,,,,,,,,,False,0,False,False
38868,SENT,Sentient,other,AI/Big Data,,,,,,,,,False,0,False,False
4078,SERO,Super Zero Protocol,other,Privacy,,,,,,,,,False,0,False,False
604,SF0,sharkfund0,other,,,,,,,,,,False,0,False,False
8119,SFP,SafePal,other,,,,,,,,,,False,0,False,False
23177,SFRXETH,Frax Staked Ether,other,Liquid Staking,,,,,,,,,False,0,False,False
1172,SFT,Safex Token,other,Liquid Staking;Privacy,,,,,,,,,False,0,False,False
299,SHIBE,ShibeCoin,other,,,,,,,,,,False,0,False,False
1482,SHORTY,Shorty,other,,,,,,,,,,False,0,False,False
4197,SHR,ShareToken,other,,,,,,,,,,False,0,False,False
3366,SINS,SafeInsure,other,,,,,,,,,,False,0,False,False
35766,SIREN,siren,other,AI Agents;AI/Big Data;Meme,,,,,,,,,False,0,False,False
549,SJCX,Storjcoin X,other,,,,,,,,,,False,0,False,False
2742,SKB,Sakura Bloom,other,,,,,,,,,,False,0,False,False
36300,SKYAI,SKYAI,other,AI/Big Data;Meme,,,,,,,,,False,0,False,False
757,SKYNET,SkyNET,other,,,,,,,,,,False,0,False,False
29920,SLERF,SLERF,other,Meme,,,,,,,,,False,0,False,False
2471,SLT,Smartlands Network,other,,,,,,,,,,False,0,False,False
